45
55233 646
5542 32416 +
3486 62159 -
4594 43135 +
5146 -30600 -
10511 -37973 +
15736 -21515 -
12378 -62496 +
7611 -53614 -
253 81207 +
7510 59029 +
12895 -72511 -
8567 54358 +
16776 -4979 -
16353 -46906 -
8934 -19486 -
1591 -81846 +
2920 5640 +
10498 26399 +
6820 79085 -
17675 -61211 +
12401 -67066 -
15182 -78199 -
18451 57561 -
3637 -80011 +
16008 44551 +
17074 4514 +
4158 -3595 -
9255 -6831 -
15100 -67001 +
11679 30709 +
8147 -33654 +
9484 -44195 -
7822 94631 -
8323 61910 +
14714 -21342 +
3349 -25573 +
15134 45759 +
96937 399
58986 42483 +
70086 -56067 +
2178 5535 +
95399 -3192 +
22232 16536 +
9358 84803 +
72244 51537 +
46730 -7792 +
5174 33049 +
22692 -62875 -
88584 21034 +
43103 -11771 +
93852 44882 -
33839 -57344 +
89688 -34693 +
5117 -37030 +
72575 -2049 +
81968 96494 -
37233 6768 +
12361 3975 +
13290 -57609 -
67172 -96473 +
39084 57516 +
74960 17141 +
25490 -84804 +
74410 56691 +
47391 107 -
89893 1093 +
25612 -78070 -
55801 -95179 -
41161 -15592 -
38480 95098 -
57512 63725 +
39967 -58225 +
54863 -44194 +
52602 -39467 -
83810 7752 -
44368 62403 +
46981 56374 -
62307 -89356 -
35975 11656 +
93333 -64194 +
51521 61739 +
75945 70453 +
81722 -62396 -
95836 -9477 +
26033 -4563 +
19333 -3146 +
68157 68517 +
5246 -50718 +
5240 -9640 -
64867 -45823 -
70921 39517 +
81030 -30873 +
42003 6672 -
76688 32652 -
81801 96890 +
85547 -28412 -
70395 19730 -
40125 -91745 +
19469 -81800 +
88381 -98447 +
58432 -54267 -
63706 -25506 -
19217 33937 +
52045 -79729 -
60077 63253 +
96031 62693 -
81071 -83259 -
7891 22376 +
8217 42207 -
69426 88330 +
77421 -70277 -
29913 -91985 +
41881 2644 -
11165 82603 +
66675 -24319 +
5812 -64103 -
12939 -11307 +
50971 -76855 +
28884 -12443 +
45820 -50851 -
94824 41620 +
61508 -23195 -
52674 22088 -
40294 -21293 +
42986 -3646 +
39048 60790 -
12467 7845 +
51683 -47668 +
72454 -93900 +
55724 -53864 +
11435 -67345 +
10216 80707 -
22324 -61809 -
74904 43575 -
31337 -64837 +
83822 -45368 -
74192 13050 +
84465 -32258 -
82446 50995 -
34723 62517 -
6269 87951 -
69179 5640 -
43111 14453 +
46550 -31140 -
68569 25819 +
1304 71733 -
29734 -43982 +
36493 27909 -
82277 78915 +
33993 -50759 +
29822 39094 +
83282 10982 -
37893 -78045 +
21515 -77879 +
89325 94929 -
55851 -43549 -
69045 37032 -
45445 -80349 +
1999 -64410 +
18351 -18446 -
90969 69481 +
2246 -4984 +
66546 -44510 -
62355 -39704 -
37671 -93198 -
24935 64741 +
84217 -14141 -
67115 -29740 -
37414 68632 -
3468 91116 -
69886 -23937 -
77377 72462 -
202 18137 +
90007 -71441 -
64408 -87877 -
20499 51467 +
24623 11752 +
7603 98950 +
23133 50307 +
43570 -1168 +
24979 -2986 -
7798 -55085 -
34418 47618 +
78948 -97303 +
17882 -51684 -
33048 -23156 +
5713 21530 +
96317 25440 -
27456 -52891 -
30785 -2981 +
73738 -99756 +
69228 84487 -
42666 -56974 +
50144 -99657 +
37820 69406 +
35441 83113 -
63276 10425 +
69416 -66704 +
5783 5956 +
28384 -96889 -
94336 46146 +
6071 56064 -
80535 -52676 -
26817 80442 +
66241 97650 -
86050 29127 +
78334 -55717 +
93387 -6794 -
50354 30531 +
12368 -60083 +
39518 -42977 -
96349 -90206 -
26262 45558 -
54722 -37489 +
68839 -12199 +
54553 -44755 +
44589 43555 +
8427 -69014 -
38450 -76247 +
81220 -7780 -
25234 94048 +
89782 -56532 +
95551 77912 -
58811 39285 -
59322 11599 +
17290 -32560 +
17899 -95720 -
57607 56633 -
17994 -54855 -
43964 -12863 +
79612 68980 +
13067 89869 -
29681 -85177 +
38289 -49720 -
37226 20959 -
66219 -70335 -
39563 8693 +
4892 -72726 +
74554 5329 -
9481 -97250 -
18466 -37516 +
11436 -6290 -
17148 34948 -
49302 -824 -
54166 -57502 -
3555 55316 +
57863 -48306 -
37066 52097 -
35829 96919 -
20276 -78353 +
11480 -88191 -
82599 -39016 -
89743 83324 -
53648 -20300 +
81194 19545 +
74683 -10536 +
88725 62778 +
6594 25696 -
41895 -1615 +
85748 11553 -
12918 -97759 -
25315 -98154 -
51389 -68785 +
63772 54241 +
15047 76236 +
95612 -90528 +
28856 91282 +
96164 61350 -
50129 92792 -
73631 38519 +
32987 37999 +
47715 32982 +
20707 -62363 -
41175 17284 +
29313 21133 +
64961 4594 +
94662 -10505 -
88735 40002 -
51155 -14848 +
87388 -77423 +
60397 -47181 +
23691 -20626 +
71905 -3319 +
62121 95967 +
6487 21577 +
64803 40122 +
44050 35539 -
83821 -11815 -
57175 -9648 -
60818 -30478 -
52793 -7591 -
36893 -81546 +
39607 31272 +
36111 -65965 +
6390 -3030 -
34676 36838 -
48507 66229 +
47176 21358 +
60787 -96656 +
21178 54046 +
82773 -13759 -
78341 55604 +
58629 45867 +
23887 3426 -
72125 -66381 -
95475 42880 +
96278 -1084 +
18236 42764 +
70566 26409 -
24439 69396 -
23367 22473 +
16194 -74734 +
55543 -54035 +
21137 96994 +
48525 5732 -
88933 19100 +
56276 -47828 +
60092 -93777 -
79777 -57763 +
23165 59041 -
44487 -42161 +
58981 79983 +
26613 56400 +
48001 3535 -
6024 55344 -
1434 -26503 +
92773 -39986 +
51239 92056 -
63096 92811 +
480 -10760 -
18319 -32860 -
48681 93920 +
29810 86535 +
44039 45330 +
58407 82905 -
30238 -75172 -
9347 -34008 +
89095 -33994 +
15759 88793 +
10142 -144 +
9592 -78688 -
38367 21908 -
55685 89971 +
83498 84457 -
8682 60027 +
59420 -93989 -
78426 68736 -
28919 468 +
34005 40722 +
29409 -37765 -
85314 58093 -
25954 -6082 +
57530 -31322 +
83604 45653 +
60411 49930 -
89892 82109 -
32522 10277 +
38890 67742 -
89830 -75429 +
57357 -53646 -
18608 -15741 -
80081 70181 -
45104 -56372 -
39082 31041 +
3284 -62955 +
27028 98955 -
53358 -70396 +
51466 -31194 -
65100 12473 -
11736 -97460 -
69142 -20141 +
84688 29985 +
91805 -62340 +
49837 97990 +
53830 73306 +
5732 -29639 +
64102 -55425 -
60404 -42327 +
17339 83290 -
6360 69235 -
34600 76358 +
78239 -88928 +
69380 -5784 -
22612 -86183 +
53108 74588 -
30265 -68618 +
52753 24480 +
70425 53361 -
68618 -50362 -
42467 -17738 +
16502 56039 +
53134 -53269 -
59855 -56711 -
51598 47770 +
84281 7620 -
29465 -13010 -
5185 4910 -
79152 -71674 +
78916 -72344 -
92948 -72386 +
28874 27663 -
63878 99259 -
78557 79808 -
52620 77746 +
41707 11240 +
9630 -76656 +
83585 78009 +
66430 -9017 -
12098 -44960 -
45745 47818 -
207 96214 -
29351 99274 -
17878 -9550 -
27470 14279 -
87467 60491 +
62109 85737 -
95461 10651 +
54289 -48843 -
46339 35758 -
78760 39671 +
23306 1424 -
50636 27515 +
11675 49556 +
15189 58994 -
65990 -81118 -
74728 89551 -
44013 73782 +
55293 48818 -
34097 -1408 +
72563 -13743 -
16614 -64371 +
18395 53966 +
29371 80558 -
33311 -81502 +
60451 -42348 +
47536 -95578 +
88892 77120 -
13979 548
2754 49224 -
4939 55696 +
4781 -9398 +
3827 -41963 +
10499 -24895 -
1312 99956 +
7679 -77698 -
6841 4539 +
8371 8193 +
10683 47593 -
3111 -75998 -
5281 -4715 -
5750 -617 +
2199 -26419 +
12259 -10159 +
11179 65487 -
6518 49693 +
1775 -91049 -
5361 58705 +
10796 88101 +
12024 -63008 -
4514 -87568 +
1728 73281 +
2960 85886 -
217 -12808 -
4273 8287 +
8816 15314 +
7704 -35339 -
495 -56201 +
722 1617 -
10643 -814 +
2464 -8151 -
9733 -6353 +
1964 34615 +
11321 35280 +
13268 39608 +
5221 54148 -
2156 -27309 +
13687 98705 +
12916 -99725 +
11112 20896 +
3538 -88034 +
8238 26411 -
13467 -42120 +
11689 -89068 -
9778 -20548 +
1971 92269 -
8206 95932 -
6777 48230 -
8378 -25731 -
4664 77199 +
4226 94110 -
7963 -71678 -
5206 21178 +
4154 -36430 +
3680 -86606 -
4242 -31186 -
12990 -83841 +
2225 -26676 -
13715 41174 -
9060 -85562 -
9896 51063 +
5273 3744 +
5556 17547 -
11447 -82861 +
10064 12604 -
10043 79197 +
7701 5 +
9886 79999 +
2288 75589 -
8967 -88544 +
589 86216 -
7606 -35207 -
9469 -35712 -
13519 -12028 +
6200 23937 +
3757 -91350 +
890 10642 -
4993 -80026 -
1437 76778 +
3343 31872 +
667 -99362 -
8205 -70804 +
13169 -1875 -
10114 6994 -
1420 49884 -
3233 -56067 -
8767 92747 +
11996 36670 +
9299 77430 +
4736 46198 -
7853 88999 +
9268 72115 -
4564 -18677 -
2924 -35664 +
7351 -72435 -
10345 11364 +
8614 99559 -
10186 5021 +
9080 6671 -
5793 -88264 +
8966 -54531 +
1059 10628 -
10917 -73761 -
5780 -10715 -
80 17596 -
11873 -46873 -
11631 37511 +
167 -9538 -
130 98204 +
10123 -16596 +
4647 -83805 -
7386 81254 -
1250 21841 +
12915 -6354 -
5890 86121 +
4918 -4776 +
7222 49463 +
2778 80733 +
4439 -28072 +
2306 88328 +
307 -64276 +
153 86317 +
13739 -23311 +
364 64679 -
13626 51951 +
13338 -60573 +
1470 -43352 -
10017 22559 -
13040 64377 -
2822 -96228 +
8768 95296 -
6477 -30226 -
3318 4288 -
9867 73273 -
3300 -89649 +
11150 46261 -
163 -92046 -
4172 -51980 +
2302 -67015 +
13804 -78256 +
46 -44444 +
9834 -24319 -
6892 -3809 -
12805 54760 -
11772 -54778 -
1633 -86999 +
6321 7110 +
803 64306 +
6031 98481 -
6410 -5562 -
11642 84838 -
12817 38557 +
10360 -10188 -
6943 -31593 +
3376 58139 +
9348 -54705 +
8391 -61347 -
878 -48863 +
5013 -63184 +
7170 -40781 -
9323 -39779 +
4516 96860 -
6903 -90805 -
5507 84731 +
13123 61059 +
2286 5196 -
10684 -13852 +
2949 -32581 -
11634 61161 +
4212 71126 -
11965 -68685 -
1997 -13525 +
11239 -64703 -
13852 89945 -
9147 151 +
13622 -43502 +
237 -66376 +
6252 -85131 -
6356 -71518 -
8777 -28991 -
1090 -48160 -
9879 -45534 +
6559 -38390 -
6469 -28013 +
5405 95652 -
1227 -5597 +
5896 -45225 -
11973 -73071 -
1717 -21137 +
1377 75288 +
190 -62170 +
8979 -20200 +
358 62520 -
20 36865 -
5611 72555 -
2230 -55549 +
10686 16957 -
3810 90029 -
771 10139 +
325 16063 -
2971 99817 -
11996 47123 -
5289 26905 +
4190 -77073 -
7483 -11696 +
8869 -27215 -
3882 -90173 -
261 95769 +
9148 -2330 -
8066 -91210 -
12028 -48279 -
3218 -83377 -
5033 55789 +
4332 73211 +
9048 -37215 -
7457 -77306 -
6918 8640 +
4084 12509 -
2309 -3146 +
13901 -25155 -
9171 73283 +
5843 24755 +
8605 -86189 -
5700 -90501 +
11314 -3776 -
2536 -75970 -
4275 8261 +
10069 363 -
13268 18001 -
3909 -25498 -
89 -1582 +
4777 -44382 -
12826 -15952 +
161 8174 -
10862 -26832 +
7165 -12167 +
13834 69295 -
9384 75769 +
10866 -67308 -
5474 23950 -
8035 58725 -
11866 -8824 +
3066 39195 -
3887 90238 +
4865 81792 -
12649 67501 -
5264 -60135 -
9881 -28675 +
2805 -20313 -
9181 -10856 -
3642 9183 -
1907 2303 +
6439 58114 +
6412 18654 +
5134 -85502 +
13645 3779 -
6061 -58615 -
13468 -80371 -
9154 55402 +
2992 33786 -
5692 3149 +
3855 62327 +
6708 -71513 -
2986 -3177 +
9803 89787 +
13602 -6119 +
11460 19035 +
1444 -86177 -
13797 82519 +
10547 50822 +
10625 -74156 +
11576 -58411 +
2890 76469 +
12889 -87134 -
10607 -14151 +
3200 95128 -
13708 -78353 +
12680 -13358 +
2227 10376 -
2079 -47430 -
11709 -82810 +
13375 -31998 -
11504 -68801 +
13205 42349 +
1983 36496 -
12200 -27149 -
10529 49057 -
4820 76339 -
3166 -34088 +
7951 -39135 -
7259 43836 +
12880 -96337 -
13737 17100 -
6998 33342 +
11787 73651 -
13310 65463 +
11443 42589 -
11968 3404 +
12814 -88944 -
3009 -44639 +
7839 78736 -
7639 -87615 -
2309 -75791 +
13049 -46936 +
10910 -97408 +
10391 -17863 +
13366 -10296 -
3334 -23615 -
11571 -96571 -
13166 -2415 -
10665 5135 +
2539 9469 -
3295 -66109 +
9668 -86902 -
11058 -7647 -
688 36289 +
8620 41779 -
12843 81275 +
7411 -85408 -
3166 89606 -
4904 -60429 -
7160 -36754 +
8637 -34533 +
4317 22782 -
8966 58667 +
533 83082 +
10357 35232 -
1368 26169 +
12179 -90050 -
551 -1239 -
13225 29578 +
5842 17116 +
5607 42769 +
5550 -33570 -
2460 -29409 -
879 -48958 -
998 59823 +
10967 17194 -
11366 -23551 +
980 36037 -
7995 74078 -
1580 -71675 +
10404 35625 -
733 71456 +
2322 7358 -
6549 15115 -
5272 97085 -
5637 62805 +
7362 -8714 -
10214 -77416 +
7207 -61509 +
6068 -22442 +
8934 -60891 +
11836 -91330 +
5620 -85284 -
10973 -36081 +
9859 82301 +
8118 -47198 -
3831 -36592 -
11447 -55513 -
6915 -52468 +
2287 68214 +
3970 -62243 -
4466 -42081 -
4728 35174 +
9038 -38023 -
7483 94470 +
5200 -92613 -
9333 -77245 -
9462 -96860 +
7794 -11624 -
1700 95121 +
6959 33222 -
453 -29332 -
1484 -35369 +
3755 73382 -
1298 77416 -
12666 -55561 +
11976 49095 -
9692 71184 -
10125 11712 -
1586 -91834 +
13871 26876 -
7152 89412 -
11160 -22432 +
393 3845 +
10846 -44818 -
13530 -9163 -
2926 6984 +
679 9568 +
12468 -54820 +
13622 35276 +
4604 69731 -
610 37300 -
9780 10648 +
13170 -13614 +
7774 87575 -
12971 17260 +
6928 -3406 +
5662 70169 -
1460 50438 -
4450 -21629 +
6727 93644 -
2764 35855 +
3289 -81064 +
10214 2069 -
5119 5782 -
4277 -77507 +
3445 6682 +
9927 -99805 +
3924 7198 -
9538 73471 +
9624 -97952 +
7722 22211 +
883 2821 -
7769 92847 +
13743 -72476 -
1886 -5672 -
10731 55340 -
10044 -96417 -
12895 14059 +
2394 76493 -
7110 -51423 -
5142 13145 +
12997 -98264 +
6646 -62015 -
5285 -34161 -
262 95062 -
11705 5241 -
10896 -29128 +
12094 32556 +
4392 25738 +
4258 -20314 -
8871 -16740 +
6811 -39497 -
3706 -44920 +
1195 33003 -
6746 -59672 -
12667 85565 -
2018 27691 +
1206 48935 -
13114 747 +
10456 17546 +
339 -50944 -
7165 -62003 -
2619 59897 +
6502 -9409 +
6490 -92396 +
4569 19548 -
2734 -40707 +
5694 -68237 +
11603 21802 +
13442 8381 +
12849 95137 -
11207 -98853 -
3803 5607 -
64 91862 -
13664 -88322 +
7706 67762 +
6032 -55651 -
13881 37024 -
9345 -50464 +
6416 -8015 +
2002 -62758 +
6734 -18010 +
3602 -88503 -
548 95158 -
957 38692 -
5006 -99438 -
9610 7797 -
2008 63473 +
1150 -36091 -
7921 -48814 -
4619 61258 +
13455 -41866 +
7088 -62382 -
9339 92409 -
12073 -51340 +
3750 -54913 -
6094 65853 +
10301 78022 +
8205 26834 +
582 2029 +
6134 -14613 -
11648 68697 +
6263 43206 +
6750 88871 +
4171 -20900 +
7919 73660 -
13476 66332 +
1152 36410 -
8438 2496 +
1935 77978 -
3484 -90004 +
12997 -17749 -
10649 59896 +
5008 26507 -
13210 -31989 -
4776 -51724 +
10454 -7581 +
92 60 +
739 -25184 -
687 -78525 +
2892 -22496 -
10908 72753 -
3438 67058 -
1272 54340 -
2733 -79759 +
12428 1800 +
12227 -16904 +
3101 4878 +
11349 34204 -
4937 -60177 -
12015 -3988 -
3664 -17408 -
9166 -12596 +
11652 -60381 -
234 36810 -
5343 -87833 -
2254 -53575 +
7701 -66524 +
10771 2522 -
10224 -72395 -
13308 80099 -
11394 -36095 +
1370 -92387 +
11071 -31334 -
2457 54475 -
6387 -90293 +
2791 96360 +
5427 -70960 +
13639 -72284 -
1613 -31682 +
11867 78571 -
13265 -10086 -
2904 -3396 -
393 -60666 +
10717 -74587 +
11883 -7378 -
8160 -63334 -
11717 57023 +
11215 92747 -
4882 39596 -
8638 -51634 -
998 -98083 -
5319 25179 +
12741 -86387 +
49412 452
30184 -65507 +
2226 -95340 -
11652 -49606 -
12082 -68954 +
48365 -92117 -
25354 98587 +
4742 -39461 +
9770 -37100 +
44217 78475 -
43427 95751 -
40263 -12451 -
22263 -24981 +
21204 60355 -
1003 -94584 -
5091 -59373 +
27664 -48936 -
14633 -82728 +
34523 75650 -
42327 10099 +
5559 -81862 -
4644 4839 -
34065 -21193 -
25185 32441 +
48584 -78287 +
11334 66196 -
12913 -33982 +
45877 -65893 -
19656 -72684 +
6997 70182 -
30221 -17026 -
39664 65715 -
26861 75403 -
22537 80997 +
30932 6860 -
6686 78492 +
4350 -53484 -
36167 61458 +
6232 -96927 +
28598 -94425 +
35845 64247 -
17216 -19100 -
19766 38246 -
37436 81382 -
2423 -88909 -
46255 20833 +
6680 73165 -
14248 44327 +
18894 28944 +
46507 40706 -
4134 74922 +
20312 85133 -
5240 93896 -
32265 72672 +
9013 -35809 -
10970 90056 -
30070 58002 -
12237 -65907 +
21040 70980 -
38898 -97543 +
42823 66576 -
30022 -19532 +
34486 -3644 -
24847 -72188 -
5295 63927 +
34687 -58490 -
19031 -49597 -
27185 569 +
21084 -37502 +
6158 7086 +
47057 -65332 -
46265 48249 -
7611 -70854 +
5065 -13268 -
45821 86031 -
39922 87146 +
39614 55409 -
36424 15609 +
23217 2819 -
10812 69650 -
14707 -29940 -
38486 -11941 -
39232 -10456 -
2517 86517 +
39275 -30951 -
10211 82951 -
35980 54634 +
14296 61389 +
504 3200 -
35546 -25519 +
12447 45584 -
47566 -18478 +
43139 -82130 +
24300 -84161 -
14680 7440 +
9634 -65287 +
16659 -61853 +
46675 -37488 +
16224 -83952 +
21963 97131 +
4190 -20499 +
24235 -28705 -
28295 71818 -
47587 54176 +
44014 -79694 +
24047 54927 -
38370 58365 +
25208 82299 +
20147 27538 +
10691 82846 -
12806 72186 -
26938 -47829 +
42871 55951 -
22779 -24187 +
9114 96218 -
47886 -77416 -
731 -36213 -
22059 -51089 -
41821 41122 -
1269 -1473 +
15787 -65171 +
20478 -29653 -
28597 -4240 +
42886 -51893 +
10162 -64684 +
4889 -58994 -
32130 -46552 -
24966 87681 -
41355 31599 -
35597 -52699 +
5690 -55891 -
25823 90976 +
228 79624 -
48968 32058 -
47265 -32724 +
20753 -56260 -
21155 8438 -
28267 76464 +
9107 87043 +
33786 37030 -
9825 -96083 -
24670 -7204 +
41287 42084 +
36691 69604 -
23262 82959 -
24056 95055 -
43858 40090 +
23072 -21643 -
27614 -92904 +
24574 -69094 -
31508 49285 -
10970 25646 -
26259 -72828 +
28878 -47604 -
39296 12220 -
42538 -32609 +
25120 -53712 +
35956 -87329 +
440 84181 +
37864 -67689 +
2106 26237 -
4012 -58716 -
37201 -8283 -
7241 87955 +
31781 -58506 +
18773 -35785 +
45465 16601 +
11185 38475 +
32928 45328 +
33329 31550 -
29262 2890 -
44667 -34947 +
23607 68202 -
12158 97611 +
28096 26653 +
30732 -39123 -
16618 64310 -
36959 91796 -
9358 61316 -
31122 -88069 -
10580 -91519 +
10641 73396 +
16475 -15049 +
46520 97618 -
48536 86606 -
4887 -76546 +
46515 -49112 -
19894 90516 -
36944 -65426 -
16568 -24239 -
47357 -33330 -
24495 56580 -
19150 -95413 -
23783 70543 +
15997 45663 -
33491 -7227 +
20600 90096 +
48209 -14537 +
12282 41708 +
22638 -11602 +
28014 -20380 +
39681 18774 -
20802 30425 +
22150 -98716 -
22275 72042 +
36372 -43318 +
12913 -69104 +
30869 -28358 -
4406 49747 +
45754 -31566 -
3183 37805 +
43707 91707 +
26850 34501 +
14953 -1046 -
17536 28809 +
35714 -95357 +
9545 54936 -
5163 -51649 -
41029 -2211 -
5143 17558 -
1603 80292 -
27713 88283 -
21576 -86124 +
27854 29772 -
38825 -3559 -
31060 -30515 -
14002 54232 +
44347 -14116 +
11375 10313 +
40637 12993 -
30312 403 +
17921 85357 +
12999 88480 +
275 81390 +
9510 -38059 +
17894 -31659 +
15120 71831 -
36869 -8824 -
22095 -19927 -
17534 59071 +
1744 82650 -
46647 -82614 -
2397 6838 -
47255 -76822 -
7547 94007 -
28289 83107 -
49021 -91383 -
13365 -20519 +
29830 49946 +
42790 60372 +
38999 8734 -
46792 4422 +
28803 49133 +
38440 46970 -
3153 98606 +
8859 21860 -
19495 10241 -
35044 41742 -
29569 -32953 -
11770 18154 +
23531 99461 +
8894 -42844 +
31827 37686 +
22583 33853 -
34816 71768 +
3707 90474 -
37214 62537 +
29917 -15135 +
45920 -58423 +
45314 33108 -
20660 1960 +
19902 65375 +
23256 83885 +
47911 87892 -
18907 -18031 +
6030 5139 +
41096 -12 -
37607 -53639 -
45095 -49991 +
5428 -40644 +
24745 -25505 -
35558 -98040 +
27386 59662 -
34783 230 -
34920 -50138 -
44285 23544 -
45248 32440 +
20320 -80109 -
39130 72668 +
14924 30004 +
10463 -75521 -
32362 35729 +
44921 64213 +
44312 -2151 +
38727 74490 -
15425 -48352 +
45952 83628 -
10710 67606 -
12626 38615 -
14629 -63409 +
12650 59639 +
20311 -54786 -
27273 -30508 +
41577 51462 -
2406 64399 +
40368 25165 -
10230 88269 -
41552 33602 -
28049 97538 -
15622 21595 -
43559 55695 -
16137 11779 +
7675 -84332 -
28010 10144 -
15214 79930 -
42906 98390 -
38482 28034 -
25182 43028 -
41302 42554 +
13390 -59771 -
31486 9868 +
20477 -49655 -
20669 -61357 +
49322 -20084 -
2491 6299 +
18204 22275 +
14973 81472 +
21681 42777 -
26319 -51878 +
40116 -89059 +
48815 97833 +
25941 -66903 +
36539 97819 -
18713 -57770 +
18514 32339 +
24684 87071 +
33234 -17196 +
12237 -83152 -
46813 99095 -
11344 46324 +
47488 3574 +
34274 -6848 +
2170 94813 +
35704 -85773 -
27227 -12731 +
34924 73474 -
40145 -36619 -
46716 -69739 -
33359 81836 +
42898 -44062 -
34314 -65915 +
11904 -24262 +
18405 84102 +
9560 98404 -
2076 46402 -
18705 91498 +
9126 -25029 -
44424 -21529 +
3640 -10649 -
16523 -12822 -
37310 -69739 +
47535 4139 -
25923 90239 +
4177 29999 +
45040 51633 -
47897 -22949 -
22956 -11064 -
15733 48272 +
8097 24964 +
42147 -30658 +
20562 -23907 +
11548 -43317 +
47567 -13822 -
12856 -10322 +
42754 42112 -
2402 -382 +
45963 33102 -
36913 13535 +
24250 82330 -
32300 89447 -
12087 85996 -
22532 7228 +
44847 -24425 -
24278 -62401 +
48370 -44445 +
23151 -7580 -
48295 6076 -
43004 53350 +
36531 -6108 -
29172 -73816 -
29210 95928 +
33995 5626 +
9680 92740 -
43964 -933 +
18395 13975 +
19183 2868 -
28160 26373 -
43253 -27290 -
14014 94525 +
20530 22262 +
29067 -33541 -
26920 44980 +
6228 -63164 -
45693 -79944 +
12257 -17375 -
22089 42991 -
2647 71673 -
5541 -31075 +
16363 58571 -
869 87780 +
13127 -45038 +
13957 -6906 +
28474 -51842 -
30847 -99562 -
45507 32776 +
34244 93057 -
15274 -10869 -
44582 -66044 +
34955 -97368 -
11451 2811 -
23848 60894 -
7532 -64610 -
6723 -3335 +
6248 -51319 +
46653 76653 -
43982 -34476 -
17564 -97322 +
38474 -36920 -
22894 67432 +
2068 30800 +
6908 28662 -
20117 55288 -
13276 -83729 -
1999 -76715 -
24870 -43828 -
24001 -65511 -
40773 3029 +
47764 85701 +
27927 -98937 -
23343 83951 -
23334 40909 +
31505 -87844 +
35057 -22172 +
3948 69812 -
15734 -42566 +
13990 -33802 -
7518 -8536 +
40020 -32375 -
1788 25462 -
30833 56759 -
31774 -85119 +
41911 79935 +
17451 8553 -
95400 61
87212 94707 +
44825 -21814 +
6230 -95956 +
1943 2880 -
81943 -30731 +
27014 5052 +
49729 -6148 +
51905 61015 -
67314 -3054 -
80007 -73874 -
19685 93977 +
39028 -15835 -
14253 -66967 -
33912 90340 -
91930 -818 -
45003 -7699 +
19910 -23162 -
33078 19860 +
42954 40976 +
81406 -82149 +
65906 5855 -
50349 -37181 +
52182 -16493 +
2358 -23804 -
14804 85605 +
27014 -25407 -
90515 97541 -
8724 -94265 +
197 -19730 +
40849 -49811 +
32062 54124 +
37216 5943 +
85359 -19409 +
70187 -94090 -
73735 -92015 -
9801 22411 +
59886 63821 +
69077 88117 +
62284 -3678 +
69372 -52856 -
88970 -56950 +
56287 44943 +
46418 -15725 +
62810 67116 -
80302 49630 +
18506 44277 -
3646 -9194 +
80188 23867 +
16614 15166 +
69453 7130 +
38245 41219 -
49796 -46710 +
81632 13603 +
650 50470 +
83986 -34051 -
93686 69670 +
66133 -15409 -
35472 53324 -
81578 -17021 -
60973 8247 -
62329 78778 -
7069 24
3200 -666 +
970 63921 -
3431 -38121 -
3344 -56489 +
6843 26035 -
4625 -19 +
239 -22749 -
5707 -45718 +
4759 33595 +
1138 -93720 -
5690 55660 +
2160 -52011 -
3042 37279 -
1830 70677 +
2783 -33270 -
6779 61143 -
5408 -10583 +
1632 88121 +
2245 61317 -
3449 74184 -
7010 -93725 +
6629 -90381 -
943 -61005 +
2697 33916 -
10698 228
7162 70348 +
2694 44270 -
8951 33381 +
1043 43950 -
501 -12110 +
6220 -19519 +
6186 -72507 -
799 -93815 +
9506 -77547 +
8630 -42302 -
7293 51420 +
4028 59462 -
4229 -380 -
3474 -68621 +
2058 41026 -
4060 -37316 -
5534 -12665 -
3173 -84300 +
9367 61466 -
9377 -76463 +
2027 78727 -
1905 -82316 -
4886 7886 +
2016 -70030 +
1152 79139 -
8791 38275 -
9493 67386 -
3217 71650 +
3392 24854 -
7893 -67157 -
9086 -5236 -
5906 -29559 -
7975 57548 +
7153 -9413 -
4918 -67271 -
5639 22214 -
6521 38254 -
5202 -55817 +
4095 -5691 -
4833 -66873 +
6270 -16966 +
7172 40751 +
6570 -7479 -
772 -10527 -
5200 70009 -
9102 -89048 +
9894 -30577 -
