49
87197 365
9731 24176 -
1964 -33798 +
6961 8981 +
4123 84968 -
14123 87670 -
5740 98111 -
11464 16476 +
9236 20084 -
9625 -94930 +
19343 -34806 +
10511 34283 -
20060 1155 +
4081 -98815 -
4289 83733 +
13694 -57678 -
7544 -11856 -
5219 -76709 -
14659 -29727 +
14822 80433 -
18472 -23096 +
11919 74216 -
9800 -73153 -
9754 -93194 +
18491 65465 +
12327 -54053 +
10678 -5821 -
20319 -54237 -
4163 88948 -
12424 40577 -
558 -25763 -
15498 20274 -
16217 9630 +
11802 -92948 +
6645 54188 -
7568 -43835 +
18137 80599 +
19198 -88416 +
15116 -83363 -
5189 -14493 +
3877 72450 +
19807 -88919 +
11725 -92096 -
16362 -27803 +
5510 -73353 +
16458 21348 -
9948 -94259 -
14189 -79958 -
4814 70227 +
18705 6372 -
282 -47661 -
18119 71470 -
861 -72203 +
19822 -95715 +
11368 73468 +
4352 -370 +
1885 -63673 +
16728 24977 +
10362 22730 +
4850 -69361 -
12206 24733 -
15167 93246 -
7216 99511 -
1134 -90635 -
739 -48556 -
16331 -65832 -
8097 -55430 +
11405 -98194 -
1668 -71307 -
13000 99768 +
16374 65505 -
16324 42744 -
11902 72478 +
13278 91599 +
11509 79928 +
10382 16950 +
17082 -39236 +
619 43802 +
3436 -4141 -
19887 84474 -
7730 194 -
8696 -10732 +
11812 11808 +
7767 41487 -
19955 -55482 +
11014 -86241 +
2384 -39600 +
8993 -69313 +
12898 86972 -
15842 -56773 -
4288 -91651 -
12855 -50206 +
176 -64002 -
12294 54192 -
3299 -78048 +
694 56091 -
19019 11254 -
947 -46561 -
15885 -29899 -
10298 15638 -
4860 -60676 -
15638 -42567 +
16930 -85519 -
3453 -86647 -
13235 -93191 -
17711 69831 -
11860 42442 -
20462 66797 -
13887 51266 -
1738 -31838 -
8283 -13936 +
15815 81416 -
16484 84351 -
5461 -34766 +
13452 -32479 +
11893 82982 +
4904 -96388 +
2386 8019 -
1963 -4252 -
18994 -19914 -
12014 92126 -
14015 -66775 -
9758 68540 -
12785 -65352 +
6273 45702 -
20397 -32083 -
4593 72239 -
13369 23422 +
1065 6153 -
20197 -74733 +
5330 -22299 +
5484 -41462 +
4428 -86088 -
19045 68348 -
16839 -83081 -
12299 -9806 -
17250 -38607 +
3221 57468 +
4355 -77739 +
8662 29896 +
13970 44169 +
4936 -73673 +
12482 -49641 +
12246 65976 -
17370 -16880 -
17985 68208 +
6091 -37326 -
4201 -71134 -
844 -71136 +
10792 37778 +
4919 99707 +
2794 34673 +
6666 94854 -
19366 -88849 +
5508 -35656 +
3414 97039 +
14112 97160 -
5148 -22894 +
11882 85792 -
19213 -83279 +
9230 72486 +
7584 36106 -
10312 45690 +
5832 -94654 -
16251 -93808 +
14541 55630 -
4792 -28842 +
12326 -20367 -
1578 87323 -
6058 -97643 -
3005 -5301 -
2941 -66299 -
13046 -17716 +
19901 -29735 -
8573 -44508 +
19621 -98217 +
1287 83675 -
9015 -99334 -
14038 50577 -
12580 11886 +
5376 23624 +
6611 9090 -
9314 14811 -
20483 -71936 +
17189 -48238 -
8135 -48471 +
3376 -56188 +
19585 8428 -
10490 60902 -
1438 6654 -
16340 36798 -
11589 43956 +
19687 39093 -
685 -13993 -
16521 -97997 +
15611 -36846 +
11491 -86127 -
15107 95165 -
13279 15238 +
15756 38429 -
8244 4004 +
15463 -73145 +
8648 -16928 +
4942 -50185 +
18900 1330 -
9413 -32664 +
6616 25323 -
11822 78854 +
6175 -70625 -
16494 -34540 +
6058 -24238 -
2394 2473 -
19311 -37576 +
2753 -11479 -
16280 -61557 +
18229 66338 -
4190 -42001 -
4447 96147 -
3628 -58595 -
291 87353 -
10022 51415 -
19772 83915 +
1034 11788 -
9519 -46408 -
18327 -77468 +
20283 83101 +
4641 22434 -
19091 -85857 +
13222 -10612 -
4634 90808 -
7080 98498 -
19668 31448 +
4007 -50980 -
16627 -73824 -
2773 -97916 +
2946 -70444 +
6364 65009 +
39 -14350 +
5865 98066 -
6009 94199 +
18286 20557 +
16909 -68553 +
8152 -77194 -
12330 81729 -
19431 24728 +
19741 -34241 +
14602 -24997 +
11695 63643 -
510 -88531 +
19710 42921 +
8370 -94906 +
18599 -60686 -
12185 -32937 +
19995 -19222 +
13149 29069 +
6606 -73342 +
2167 74577 +
9892 -6785 -
851 93004 -
19600 11458 -
637 -93058 -
9498 35381 -
8654 13466 +
14220 -1403 +
5351 77826 -
7691 56255 -
5988 13894 -
11667 90330 -
7121 -47129 -
17583 80954 -
2156 -37867 +
5198 -32926 -
10043 -35361 -
16116 -44340 -
13884 77745 -
8931 -74692 +
14469 -21872 +
3549 -44773 -
13062 -64426 +
10117 15907 -
9344 -32803 -
17614 -27133 +
17055 44943 -
18333 -61480 +
6127 -80211 -
16463 59378 +
445 -38780 +
7381 -50127 -
554 46373 -
10264 57801 +
18138 5726 -
14214 97808 +
16844 40622 +
10895 95213 -
5000 -43436 +
5727 -45072 +
9760 -42115 +
15669 23793 +
10296 69632 +
16615 60845 +
11168 53649 +
16145 32574 -
16796 -44436 -
17986 -44209 -
13752 96847 +
15476 -13632 +
105 67932 +
3848 74664 -
12921 32060 +
17481 -19741 -
15491 40861 -
1539 -46240 -
19396 80334 -
15279 65730 -
8 -53499 +
19909 -96589 +
16474 -74917 +
4992 -87550 -
13932 8905 -
1478 43505 -
7927 -72715 -
16284 -71517 -
14653 64195 +
6780 66925 +
2973 82698 +
18936 -49 +
13303 5867 +
2289 53894 -
12894 49283 +
17290 15028 -
19549 24986 +
13741 7228 +
6353 -96560 +
11283 -26316 -
1066 55581 +
19542 8656 +
14208 -22865 +
3886 88096 +
5494 34978 +
2323 -31014 +
17141 2007 -
7439 61490 -
17933 62476 -
12677 24192 -
20519 -91085 -
3971 -39479 -
16737 63733 +
14120 2943 -
4770 -12604 +
6608 75954 -
7162 -25898 +
11821 -38718 +
6669 8174 -
14998 -48 -
16360 92831 -
3917 -47398 +
8930 83470 -
16583 10547 +
1702 40453 -
10970 62555 +
16829 24431 +
16817 -12934 +
15702 -72168 -
3727 60177 +
1354 45475 +
3872 -29939 +
7476 46802 -
11263 -236 +
15674 65023 -
16235 90203 -
16417 -35407 +
15990 66522 +
17732 -63994 -
1174 78678 -
1288 61487 +
6964 23627 +
16398 -62943 -
19449 -65109 -
13329 44339 +
1315 -2751 -
10891 -12486 +
12572 991 +
6768 -6959 -
1098 80410 +
15776 -68545 +
20051 -86805 -
1112 16124 -
1205 11220 +
8120 39511 +
9015 -60133 -
17341 6390 +
11485 95084 +
17221 41962 -
9017 -3918 -
11555 92196 +
2928 -84570 -
1421 -12433 -
20418 -85299 -
14260 -56723 -
16312 -14951 -
15292 -38911 +
12807 10161 -
8304 -41794 +
9027 -38914 -
14401 77361 +
8619 -50159 +
5770 48820 -
2598 -39192 -
10570 61034 +
3648 55119 +
16539 -89116 +
7452 22069 +
11739 34271 -
14145 -26309 +
18294 -9237 -
8771 -95545 +
15351 -9173 +
11458 52312 +
5733 84082 +
15076 33769 +
6965 81448 +
6200 79778 -
13198 -76188 +
15196 79413 -
18326 82917 +
8361 75805 +
14965 3713 +
16995 72002 -
19383 42008 -
7654 25248 +
15704 -88919 -
4619 -98952 +
6713 69415 +
1034 -41849 +
13941 -75477 +
12355 38384 +
16371 76236 +
10025 -72269 -
9876 -33474 -
7069 29109 +
4186 26483 +
7802 35956 -
18425 17433 +
907 53979 -
18605 -70666 -
9928 2643 +
1345 -33390 -
1524 -42137 +
4465 28121 +
9476 53462 +
1304 -55382 +
19551 -27284 +
18291 -90554 +
10003 -75061 +
10113 28880 -
10214 38903 -
12264 -75328 +
16914 -5683 +
9415 -44456 +
4566 10129 -
4013 92014 -
14076 11137 +
16050 76947 -
962 -96134 -
3674 56885 -
6470 37320 +
2382 82771 -
6148 84931 -
1623 -11218 +
13775 4841 -
9567 -29044 +
5404 -16685 +
5658 84837 -
1945 66056 -
7879 -86059 +
20197 -45563 -
20167 28190 -
11383 33972 -
3603 68389 +
14583 66207 +
14615 99745 +
12835 -9103 -
103 10504 -
2634 28551 -
10524 38451 +
18419 91443 -
5047 -38374 +
16755 17280 -
19987 -58916 +
287 -71249 -
741 4809 -
9056 -11787 +
15235 -502 +
17623 -68471 +
1474 -24786 +
8220 7746 +
14005 -47271 -
8777 55102 +
9433 19602 -
11368 -34719 +
6919 -21283 -
16994 34872 -
11669 -74681 -
199 2555 -
4514 -96910 -
9450 -51937 -
13433 -98006 -
13653 -66946 +
9078 35410 +
1267 -92619 +
9390 47251 +
5323 79833 -
4868 -77507 +
18114 79873 +
20340 60613 +
16858 -43723 +
16265 17190 +
20520 60272 +
19497 84954 -
20381 61271 -
20465 -8619 +
9251 -41498 +
4113 17639 +
16991 65384 -
16997 -8181 +
18519 -62115 +
17342 39021 -
20274 -43201 -
6864 50251 -
5277 -30660 -
14509 98788 +
17279 -85794 -
8134 -19901 -
20477 -67449 -
14838 25546 +
11658 12865 +
14916 -76363 -
14401 -50415 +
4159 -98174 -
7255 47552 -
11212 -43220 -
9833 -54935 +
6043 -98563 -
15683 68961 -
16202 35734 -
12805 11215 -
2158 39676 +
436 -48210 +
7290 -50943 -
16761 87132 +
19187 -2981 -
16728 -63293 -
11700 -55377 +
17333 -25021 +
19973 26825 +
1102 17081 -
6736 21430 -
8350 31229 +
17758 -28717 +
18020 -38464 -
15930 32487 -
19580 -92299 +
15080 -75738 -
7317 -90769 +
18425 89013 -
3618 1866 +
9332 -71950 -
16735 -68489 -
20204 26747 -
12551 -56268 +
874 23411 +
289 -13097 -
2177 84242 +
18309 12471 -
10086 -28383 +
18436 -86376 +
10716 19746 -
6778 32310 +
20253 -40774 +
13376 23618 +
7285 15725 -
1110 63529 +
8319 35168 -
4852 -44629 -
17865 -49078 +
8826 -65744 +
19261 52129 -
4998 24337 +
7134 23708 +
5725 -34426 -
15697 47732 +
3707 -90912 -
3542 26298 -
4070 87803 +
9422 5633 -
3254 -86241 -
17370 -70268 +
3462 -14626 -
1955 -73862 -
4038 61880 +
15283 -25584 +
11238 -91608 -
6523 -72082 -
17361 96923 +
7680 -68 -
3416 -82872 +
17724 -77290 +
12174 56059 +
13363 -42265 +
5653 18603 -
443 17577 -
19986 57779 +
11935 -85333 -
5612 -60644 +
16100 -3266 -
20342 99649 +
392 37705 +
18462 -34698 +
15775 -82354 +
8151 22614 -
15187 -51824 +
7360 -78282 +
20028 -84828 +
2192 -88628 -
15100 99624 +
5441 -31688 +
5769 92918 +
553 44017 -
11740 95998 -
12603 64658 +
7351 12330 +
17692 -80953 -
11600 -69631 -
4229 37817 +
7800 -71322 +
14202 38533 +
1764 80483 -
9941 -34283 -
4708 -71327 +
15671 -98758 -
16814 52000 +
20231 14300 -
12564 92657 +
19034 89511 -
3472 -98669 +
4864 25737 -
12319 -29300 -
4544 -19973 -
15842 -70229 -
11425 13514 +
16660 75163 +
8949 98405 -
1219 19885 +
18788 70899 -
19953 29026 -
20093 92631 -
20336 87396 -
20199 14268 -
9194 70503 +
7475 -21474 +
12299 -35138 +
1954 61328 +
2568 -74365 -
8370 -60120 -
14171 77617 +
8661 -9080 +
10118 26497 -
14136 -2709 -
13859 -30464 +
19199 17700 -
2554 -53352 -
12620 10384 +
2274 85102 -
16810 4938 -
16258 -52351 -
581 43858 +
4846 -15769 -
9062 -84860 -
14304 87364 +
1236 -43306 +
7674 -22597 +
18647 65471 -
7022 79157 -
5680 7105 -
8889 -62970 -
19785 78569 -
6112 58093 +
7944 68136 +
2245 -7042 +
19521 -95269 +
3966 -17880 -
20042 79924 +
1791 34607 -
8756 -63153 -
17345 -16990 +
12733 14791 +
18882 91633 -
2714 -53235 -
10588 -4233 +
4233 61114 +
11118 -98358 -
16404 -27664 +
1426 -25455 -
4498 7219 -
17840 83423 -
3749 81086 -
9762 1213 +
15527 82611 +
541 96033 -
823 -36444 -
7542 -14605 +
7264 27485 +
1174 28263 +
9885 -46919 -
15288 49282 +
2479 48643 -
6134 -73783 +
7835 98648 -
6647 -90355 -
6321 67206 +
12638 -88667 -
15037 -20081 +
19017 -86631 +
10143 -42571 +
5429 86664 +
1511 -72545 +
5593 57346 -
17713 -85521 -
2837 -29334 -
16960 84677 +
17544 -32895 -
6208 -70630 -
14397 6041 -
17260 61692 +
15206 -10551 -
2051 -45853 +
78683 933
21481 45547 -
74445 -38978 -
29578 94467 +
71549 15012 -
70438 -22843 +
33950 -58715 +
39507 77615 +
1068 -33912 -
44809 85656 +
17246 -68448 +
17589 3628 +
61882 19888 +
27209 -62503 +
57003 67097 +
59628 -93329 -
27037 -89400 +
54026 -45375 -
75564 44677 -
26450 43654 -
5764 -93440 -
34255 84743 +
64793 -90902 -
61843 73373 -
8983 -94359 -
49255 -81382 -
22091 61417 -
37702 -71906 +
23994 10460 -
30068 -73661 -
6716 -98294 +
47031 -41926 +
65117 36323 +
33921 -91704 +
2411 81953 +
58282 -69001 -
27150 -35312 -
22614 -87897 +
60203 -13227 -
48152 27792 +
5925 96926 -
56036 -22174 -
44549 -77009 +
4092 48157 -
25438 -26010 -
69325 -80533 +
31198 82560 -
17509 43621 -
10642 -45842 -
2136 88543 -
38925 25263 +
141 -86203 -
56205 -58866 -
35361 -94854 +
667 -91008 +
9866 54987 +
33566 60726 -
16202 -39952 +
8736 32509 +
9535 8876 -
53836 46649 -
32039 34235 +
69238 -86217 +
33653 -1768 +
75218 20428 -
35610 17664 +
40354 65580 +
69741 -66736 -
62231 -54374 -
13255 6842 +
56207 69439 -
52287 10751 +
24685 -89333 +
23033 -34642 -
53948 21515 -
41688 -54174 +
355 -74223 +
59982 -23317 -
22081 -69489 -
36720 10505 +
65760 79470 -
32657 -67510 -
71169 79617 -
74310 -71700 +
55345 8613 +
29585 4982 -
46311 32949 -
49584 97226 -
68954 89951 +
26786 -25644 -
15280 13847 +
58071 71064 +
3849 -12449 -
31551 -51579 -
3617 -25528 -
15747 -45823 +
53228 -12373 -
4718 -46263 +
62382 31825 -
60709 -46949 +
33873 -60037 -
56965 47982 +
53124 -33319 +
72842 39011 +
14145 31796 -
56612 31933 -
35979 -14683 -
1705 81772 -
40943 -34255 -
31869 -4850 +
58473 -86132 +
64799 67395 +
11256 -60631 +
14525 25265 +
29055 -75434 -
59971 70709 -
53652 1708 +
65422 -81426 -
59265 -10273 -
68135 -81740 -
49490 94739 -
77012 -77325 +
22065 94914 -
28123 22060 -
38881 1552 +
34099 -18128 -
14307 -29086 +
33385 16198 -
3097 59107 +
52158 79017 +
19240 65179 +
57487 -41778 -
65818 -38922 -
48503 94375 -
20505 -87019 +
40842 -36177 +
67298 90603 -
77627 -96807 -
3462 -79932 +
33888 92618 +
38985 -80079 +
33755 26758 +
62528 65472 -
50999 55992 -
54577 -44729 +
21496 -22477 +
44914 73057 -
67899 -79054 +
66742 -6096 -
59325 -946 +
65150 86357 +
10500 -15021 +
69193 -12798 +
56848 -13417 +
34923 -27319 -
38123 35624 +
62396 71961 +
26758 48516 -
19736 -55381 -
15067 74909 +
33677 63371 +
46628 -77767 +
33354 -85922 +
19038 19172 -
37946 88507 -
38475 -62541 +
9265 11375 +
73482 75096 -
53135 33943 +
44236 -21868 -
10699 1451 -
49896 87141 -
7636 24174 +
59248 -94446 +
22133 -22985 -
22113 73803 +
40882 10789 -
73445 39040 +
73284 -90103 -
66059 -64124 +
50668 -30792 +
60393 10494 -
40812 -76892 -
74675 -21851 +
65226 10197 +
7506 -25685 +
1256 -59089 +
7146 98077 -
32726 -83323 +
66765 1696 -
37810 -35477 -
57650 -81342 +
806 -73553 +
42501 -75294 +
66594 28025 +
45336 83133 -
34790 45488 +
53201 -77243 -
12101 98970 -
5215 15754 -
76119 -1807 +
15940 -28376 +
34619 11947 +
34235 -18619 +
10578 -65371 -
26002 67465 +
14133 -95378 -
75799 85861 +
36824 1533 -
13313 -69752 -
58712 -95937 +
71396 -79839 +
13034 -54777 -
54280 55803 +
32078 12054 +
30305 -86455 +
65287 78275 +
19386 -28708 -
26504 -68931 -
46801 30060 -
49684 35336 +
62247 12888 +
58444 60913 +
25671 56542 +
67524 -8377 -
52115 4256 -
52649 49395 -
67452 81595 -
25217 74417 +
51941 82579 +
49953 89686 +
27669 2811 +
64294 11610 -
22807 43319 -
58641 41724 -
16791 -93159 +
56718 -98567 +
77941 -79768 +
41559 38732 -
28868 -67022 +
8066 20064 -
50668 9200 +
51458 -93028 +
27711 65324 -
35298 17025 +
40015 -53360 -
18918 -1723 -
39441 66755 -
51546 -9458 -
44226 37111 +
9782 26556 -
44052 -3020 +
23369 87984 -
68519 31139 +
35288 37040 -
39838 -24285 +
73949 10115 +
12570 -57002 +
12763 21735 +
20016 -78067 -
78377 74219 -
84 63286 -
37971 59065 +
68095 -1278 -
45056 -89140 +
63912 -94147 -
14402 -34357 -
38987 -18495 +
23223 -74317 +
48807 -98778 -
51162 -77524 -
63180 12320 +
69971 -24952 +
45893 64992 -
4683 -43566 +
36565 37285 +
77180 -94400 -
50930 -65409 +
14264 -75763 +
69641 -12091 +
604 70807 -
37269 71620 +
50413 81949 +
18947 -74123 -
14074 -51431 -
7912 -85104 +
41833 -43153 +
63455 89008 -
13136 -32017 -
54534 40719 +
13577 -75480 +
25473 42710 -
67695 -42767 -
4338 -44539 -
56858 1134 -
32924 -37161 -
11512 -81697 +
17829 -21226 +
56196 24598 +
68832 -25397 -
44558 -58658 -
70514 69202 -
22334 43694 +
49635 -6029 -
16937 -5758 +
59304 19445 -
19106 34498 +
58817 41593 -
57643 -3473 +
26000 -33635 -
56013 48049 -
62572 -96250 +
15266 -24402 -
65880 -67720 +
40501 -4950 -
45936 52402 -
24676 70355 -
32866 43872 +
49735 -70915 +
63580 -30442 -
43199 -16924 -
28380 62579 -
11317 -82128 +
45551 9950 -
50310 94493 -
49639 -45947 +
25917 2030 +
9529 50561 +
53969 39454 +
5576 98974 -
23818 -95900 +
68364 -15826 -
60019 36966 -
39399 -59507 -
30870 -47979 -
51613 1978 -
50610 -60794 +
44639 99851 +
34653 -43815 +
58350 48993 -
62273 26447 +
5190 -9717 -
21987 -84443 +
30203 -15995 -
47319 -76962 +
28307 -20955 -
54250 -96177 -
9110 -92874 +
23136 -38975 +
68063 71682 +
7383 44959 -
12141 -82694 +
49801 56919 +
51350 -84044 -
3367 -75594 -
49352 -80544 -
23475 -28435 +
50069 52818 -
64858 -22620 +
14104 -60101 +
73479 36486 -
67507 -8134 +
43301 69322 +
78604 36848 +
14732 90401 -
23241 -3785 -
67242 30665 -
27475 66803 -
13344 33677 +
10904 51372 -
11716 44655 +
5085 52422 +
22297 -55897 -
59407 -150 +
50020 -42590 -
71617 62900 +
45388 -88808 -
17006 -35240 +
23196 -7502 -
69037 30658 -
21319 95286 +
67468 -57307 -
39581 -1136 +
21336 84089 +
75745 27666 +
34148 84750 -
65605 -85547 +
24051 41496 +
49685 -16590 -
76891 -20816 +
46623 7255 +
250 22223 -
76148 -15130 +
57220 -75349 +
65444 -77885 +
581 7624 +
68501 -48268 +
66934 24820 -
36453 53099 +
67527 43617 -
44004 -45346 -
30334 70242 -
14626 -54088 +
47114 50986 +
49044 -82222 +
45619 97166 +
9022 18051 -
8161 -77073 +
75026 -20007 +
60735 4959 -
47181 44734 +
2682 -7172 +
30132 29686 -
41344 -80744 -
45546 66008 -
35274 -12592 -
2088 -28101 +
63294 -14513 -
46190 52869 -
4481 68367 -
39059 -87546 -
1062 72787 -
63484 -57301 -
48417 12393 +
25256 20182 -
40498 -90133 +
38703 -6198 +
3715 38868 -
76825 -80898 +
58340 9031 +
44793 -4875 -
45919 -89829 +
32184 94586 +
21307 -64060 +
50190 -1190 -
19817 -81942 -
33788 72000 +
29474 401 +
48435 63506 +
68557 -65286 +
50800 54581 -
71191 -49443 +
36271 47261 -
34676 23325 +
59548 -38643 -
72232 43828 +
58123 44090 +
49495 -36735 +
26065 5766 -
8191 -88106 +
54272 -48914 -
48099 -23249 -
11398 4113 +
70000 -5671 +
56846 -39027 +
772 -91686 -
65249 -12551 -
15884 83044 -
43719 -62841 +
2254 -49561 +
6003 76015 -
38386 25268 -
37635 -93851 -
59225 91551 -
64856 -46661 +
8395 4795 -
6717 70136 +
13366 62077 -
47151 -53912 +
47139 -37995 -
4720 -3032 +
27719 55963 -
37112 -75061 -
76894 -28982 -
69739 -86386 +
54077 26493 +
50547 -15325 +
24487 38112 -
45547 -24431 -
526 -54697 -
10274 -72216 +
13607 -84163 +
3932 -22907 -
3464 85976 -
78021 23738 -
70126 -70321 -
68161 -1842 -
31656 -98675 +
36411 -72802 +
9102 -13184 +
17599 -59820 +
54285 37456 +
35087 -61582 +
52282 37488 -
39822 37274 +
13453 3872 -
18130 6203 -
19633 44182 -
21568 78659 +
73637 -75112 +
32601 -43383 -
8540 17111 +
47068 -79462 -
71609 52178 -
44615 -22381 -
47420 36121 +
12414 -57551 -
46526 62579 -
8969 87944 -
72007 1490 +
66804 48410 -
20772 57283 +
575 -67735 -
78668 -38719 -
43048 87519 -
19501 -73623 -
75902 -25642 +
330 -45287 +
78384 -68172 -
17404 -76716 +
40782 22633 -
55638 -42880 -
2111 35133 -
14623 62258 -
45046 -91532 +
23757 -27651 +
28639 66514 +
58616 12749 -
50283 -39798 +
13256 3381 -
63147 -35196 -
12495 -7626 -
35252 -40367 +
66031 80861 +
10472 88878 -
15958 -47058 +
70267 -18468 -
22698 98081 -
78661 -56013 +
31518 -85510 -
40917 -61518 +
67173 67598 +
31459 -56182 +
5250 78196 +
61829 90687 +
12180 88509 -
54352 -39355 -
37860 39153 +
19725 -60277 -
5124 -24655 -
21351 940 -
56958 40813 +
22032 12216 +
27638 -46865 -
57258 67253 +
54081 42864 +
76271 2027 -
54804 -82457 -
67869 95710 -
35944 81521 +
55183 89633 -
48285 91263 -
6542 -9929 -
25934 -56418 -
47456 27760 -
42302 -16296 +
77343 83098 -
67782 92289 +
1857 -68617 +
21187 49605 +
60138 -14895 -
24735 64469 +
49577 80473 -
2671 -45217 -
12730 -69083 +
45569 55198 +
28027 -91204 +
62427 48379 -
30091 -89566 +
67085 -43152 -
54131 80429 -
44115 19822 +
73758 41549 -
15517 93961 +
25992 -39392 -
11581 9275 +
27182 89218 +
25759 -54630 +
43335 78298 -
37678 9272 -
55758 -81628 +
53370 -33128 +
45999 60293 -
7230 62799 +
45058 84114 +
39634 19012 -
4207 30372 -
53709 48087 -
9948 69453 -
37321 -18891 +
67082 35442 +
46914 2732 +
35258 73907 -
60990 44950 +
39473 56729 +
20643 -32059 -
60578 -47772 -
18663 -17436 +
22587 22005 -
37675 92610 +
63977 32793 +
76596 88123 -
55228 80260 +
26217 86669 +
59671 -50898 -
43616 42442 -
42713 18962 -
6358 46080 -
56268 2648 +
49732 43788 -
29863 19488 -
20630 -3507 -
48135 -84863 -
54746 82732 +
56781 -43268 -
71064 -75447 +
45220 -16227 -
25817 -30602 -
54871 -23290 +
67966 6410 -
38872 28428 +
31050 72097 +
62561 -94371 -
3704 -71409 -
63464 48259 +
53564 35047 -
62516 87083 +
28268 -204 -
65285 -78539 +
66387 -7084 +
50333 -99232 +
44254 14689 +
63606 -64289 -
18565 27133 +
14059 -90836 -
14893 72777 +
11343 -65257 +
17768 -24764 +
49728 9004 -
68438 62029 -
52991 6692 +
13040 -19117 -
65648 -61988 +
20442 18462 -
5201 -23559 +
3578 95365 -
52407 47423 -
21083 64479 +
75745 -51960 -
9150 79990 -
20537 -43551 -
61739 61458 +
53830 16118 -
59331 94467 +
26825 -73240 +
71797 21159 -
70455 9560 +
50657 -79783 -
14860 -24669 +
5946 -36512 +
43396 -54292 -
27719 95393 +
24622 64280 -
40075 32109 +
64874 18862 +
19476 77742 +
16773 -23926 +
16091 3039 +
7462 -77307 -
11086 -19682 +
78027 -77925 -
39237 80610 -
7377 -46976 +
48254 98118 +
21650 -69194 -
53074 -89890 -
10361 58385 +
74943 -80132 -
59596 87034 -
1978 -98714 +
58184 32280 -
55641 88333 +
33172 -68161 -
27566 20427 +
54463 -13647 -
74382 44047 -
29295 -95939 -
37709 37201 +
33114 20237 +
27096 36505 +
20581 -92589 +
37711 59965 -
14429 -27200 +
8374 -98224 -
44692 -48779 +
3052 -97656 -
16684 -91709 +
30399 -33650 -
52789 79724 +
57987 -82809 +
45404 -87124 -
74773 -67659 -
41756 -88687 -
49684 -26801 +
47659 -83919 -
1166 41938 -
32399 70582 +
57429 62678 -
55527 -95222 +
35234 -44917 +
66569 2146 +
45590 -44644 -
74890 -72996 -
69525 52032 +
78354 10912 +
53822 54039 -
19136 -88000 -
57146 -69906 -
46616 22451 -
66792 57076 +
8451 39761 +
47685 -16539 -
5539 -34839 -
32629 -49603 +
77750 -45852 +
70865 -22786 -
73725 13499 +
5402 37252 +
78136 24283 -
47484 -61413 +
25610 -24117 -
223 -95072 -
17984 19482 -
77387 89487 +
30255 86518 +
48668 23297 +
43527 43521 -
73779 52114 -
55280 64256 -
49546 52555 -
22486 -31185 +
17285 34557 -
35014 -22082 -
12170 -66674 +
1985 -77592 +
32626 -12164 +
11627 -37728 -
9824 -31188 -
47850 27634 -
41120 54133 -
45776 83089 -
41344 -19349 +
75938 -79579 +
62654 -36519 +
30013 -88622 +
52711 -21973 +
71239 -51613 -
6315 -39972 +
20903 -28884 +
5152 60277 +
39233 98059 +
75383 -21504 -
67518 -70736 +
27689 -18455 +
13455 60137 -
11345 54981 +
51600 -21914 -
65413 -10688 +
17524 -58907 +
36535 12874 -
18245 -16398 -
8802 -91276 +
65182 -29100 +
44959 -71139 +
39325 71267 +
49226 -59691 +
61204 -13013 +
27316 -61587 +
62661 -1729 +
74373 76121 +
22421 -54114 +
19636 -30659 -
69261 73918 -
35108 -17410 -
76292 -97792 +
22584 22551 +
39899 28457 +
64070 -9302 -
31208 -72359 +
