56
4652 37
8793 -84055 +
22694 -60805 +
1641 -48792 -
4489 8831 -
28422 7100 -
31108 -81707 -
2621 43886 +
30938 95996 -
18699 1986 +
22409 14519 +
12090 -85744 -
125 -66684 -
3863 40852 -
2446 -2026 +
23913 40906 -
27610 -95827 -
24641 -69298 +
2125 -89105 -
31735 -41455 +
19155 76533 +
17316 5031 +
22462 33046 +
23921 71104 -
22019 33497 +
11887 -82721 +
3433 42457 -
923 -56862 +
33563 -25489 +
10570 -97650 -
27196 78247 -
8935 61932 +
18261 30497 +
11526 -72658 -
7894 90834 -
13729 30473 +
2964 84215 -
2056 12415 -
25175 92029 +
28110 -60369 +
4725 1359 -
34558 -51011 +
12255 -27107 -
16962 51697 +
33870 -76659 -
10163 65988 -
34063 -85879 +
969 85914 +
7137 -11637 -
20340 -73346 -
7960 -33624 +
30997 66994 -
129 83671 -
19086 -76821 -
7361 33983 -
22698 99141 -
4514 -23132 -
32173 69849 -
11448 92376 +
21726 -10324 +
28519 -28112 -
31704 36979 +
29956 81771 -
19607 -39025 -
5583 30779 -
16535 -87827 +
30426 59557 +
10920 -37182 +
23145 -38149 +
6860 81872 -
10086 -34211 -
16869 76183 -
20427 51303 -
9310 -77692 -
5325 -99726 -
32592 -33179 -
32974 98442 -
24714 -79218 +
27781 32993 +
34368 -98900 +
25264 53870 +
20044 40033 -
5457 90220 +
9359 -36662 +
31459 84503 -
23746 -13509 -
1283 28174 -
6600 -21421 -
14712 59849 +
3983 -56972 -
16684 -33402 +
29219 -19708 +
13798 15257 -
17045 -55112 +
8931 66134 -
1504 -19797 +
12192 62642 -
499 34084 +
25513 89519 -
14070 -28506 -
31167 -96361 +
7239 83467 -
25330 -63337 -
25063 63804 -
15643 -82325 -
25875 4498 -
15333 20791 -
25811 -97087 +
12682 18114 +
21569 -68958 +
31178 -68129 +
18315 -71506 +
28161 -91010 -
9502 23229 -
18311 11786 +
31235 97823 -
22093 -56689 +
22152 -75736 -
31118 -98473 -
12168 19307 -
18402 -48580 +
28695 -79684 +
451 64815 -
20068 -61925 -
24750 -28975 -
8357 -43233 +
13114 -36501 -
13824 -54622 +
5576 -68059 +
8459 29807 +
20437 95311 +
16181 -63723 +
2097 82007 -
1709 44732 +
18430 78427 +
25939 -16868 +
8241 78795 -
32951 -54964 -
33301 -7593 +
16855 -19616 -
13002 -63740 -
4802 97021 -
11595 -55036 +
27201 67407 -
32376 42459 +
11560 21445 +
28186 84317 +
4140 81553 +
24342 -82203 -
12245 40134 +
35105 -36591 +
13402 53043 +
16011 -87975 +
24992 45082 +
21163 4545 +
18942 -17958 +
9875 95495 +
26304 70760 -
18093 -59918 -
35081 -14908 -
26466 -57866 -
12353 -49809 +
17498 -25159 +
34231 99330 +
27048 30122 +
24374 28640 -
28830 36637 -
29739 -1 +
9526 44657 -
7553 -45777 +
13929 -3752 +
9011 -54123 +
2837 39233 +
5194 -5880 +
10034 50094 +
31255 36452 +
2509 96293 -
14849 98780 -
28970 -95222 -
23508 -69951 +
11753 -7117 -
17823 -32252 -
20085 -12072 -
21450 23491 +
10370 63244 +
34410 -79128 -
24471 -84706 +
7983 -12697 -
11468 83133 +
30727 4406 +
28168 -89452 -
4701 -2699 -
3500 -49063 -
4385 -71925 -
34693 -67467 +
10635 8218 -
30061 -86548 +
5619 74325 -
18788 8753 +
31012 -46600 -
18338 99145 +
33692 -7326 -
20374 -94614 -
9097 21010 +
23854 -21399 +
8921 61142 +
8053 -48860 +
19059 47306 -
27453 58072 -
15587 89754 -
24841 68182 -
313 -17059 +
16108 42807 -
5809 -89081 +
23812 333 +
12454 27140 -
18092 -79807 -
10622 53232 -
35093 61704 +
14978 -11930 -
3002 63097 +
34582 -60532 -
24119 96480 +
4986 -26181 +
2031 -28675 -
13157 74902 +
1853 -10327 -
35156 61332 +
10867 6139 +
1584 -15442 +
9463 95500 -
8346 -44345 -
31206 -41465 -
30235 99271 +
32669 -42911 -
17242 -31566 -
18790 74296 -
9717 -11940 +
26052 25591 -
17186 54710 +
4948 88350 +
29405 19316 +
30515 -95413 +
23185 -21150 -
8813 51292 -
14587 63609 -
6604 -78058 -
21451 -82005 +
25695 55566 +
13779 -58523 +
22829 -12122 -
8803 -57756 +
21280 -28226 -
16377 -87814 -
34413 -77442 +
6214 44276 -
16756 48007 -
863 95923 -
607 64192 -
20586 -70770 -
10445 -71105 -
7167 -11317 -
7780 -94800 -
17624 66396 -
21891 93640 +
27943 38850 -
28915 87510 -
10661 -70099 -
9045 56693 +
28959 23581 -
10414 48711 -
20922 -32532 +
10649 -65824 +
19052 -15386 -
20482 41757 -
1333 70697 +
5096 72220 +
21867 32258 +
26273 -24664 +
18778 63369 -
18877 70055 +
9657 -46535 +
22584 -88649 -
2382 -84889 +
14137 -49509 +
6446 30727 -
3092 -80469 +
35019 -73476 +
34488 -56524 +
16786 75270 +
491 21318 -
25606 -25443 +
29000 49393 +
984 -30682 +
24665 -24554 +
19373 75123 -
2060 -26775 -
23019 5023 -
31715 -63726 -
10110 -33054 +
10572 12889 +
23899 67079 +
32786 53019 +
6409 -16698 +
22010 -62710 +
24082 -75437 -
25791 -38239 -
19535 -48271 +
17228 -51134 +
5091 38405 -
5330 -11419 +
25611 -21061 -
32263 43130 +
4404 72234 -
19063 -99518 -
34176 -72974 -
24057 9222 +
8173 24864 +
896 -32546 -
12167 -53441 -
33262 46112 +
17086 -64847 -
22259 97490 +
33913 -34735 +
182 22737 +
8015 -81801 +
26420 -54896 +
8616 48031 -
28643 5654 -
31684 36066 +
23990 92529 -
27246 51391 +
21604 41632 -
24041 23140 -
24915 -6456 -
27050 -15173 +
5879 90892 -
16247 -20036 -
29539 -7688 -
14524 43521 -
5919 36793 +
18726 84786 -
27737 97965 -
25433 -39817 -
16610 40538 -
5256 28313 +
16929 71510 +
2448 29464 +
3763 13303 +
12036 68317 -
8787 -69645 -
2793 -5535 -
25582 -22312 -
12955 -19406 +
29319 -17207 +
5902 -96786 -
400 33960 +
12774 6085 +
1675 14463 -
25587 -84714 +
12456 -8030 -
13824 56201 -
21283 -45892 +
20171 -32305 -
13315 -4380 -
24224 -2583 +
28139 27349 -
2369 -64078 +
26918 956 +
15795 -47908 -
5412 -86280 +
23575 79791 -
22329 43077 +
321 -74710 -
28248 74353 +
16134 -33924 +
31097 -34268 +
21876 -36170 -
16114 14406 -
27492 70334 -
22298 73482 +
14750 75875 -
23193 -23362 +
31085 64079 -
24265 -80106 +
15352 60807 +
15515 18262 +
34228 -81177 +
23123 49859 +
20612 5556 +
30059 44489 -
21605 -39640 +
5005 30892 +
16928 9498 +
32799 4043 -
810 -20162 -
15204 -98982 +
15323 17328 -
21286 -71894 -
14351 28821 -
5268 -47337 -
23161 -36831 +
24719 30534 -
12413 -71453 +
27493 -60851 -
9468 -48517 +
10074 -6249 +
23751 -96026 +
24150 82793 -
25101 33226 +
16348 41504 -
27806 30332 +
17314 -63330 -
9587 -85003 -
6842 -34055 +
26935 -73704 -
27621 15274 +
34693 -36769 +
20008 -9131 -
738 36289 +
16072 55230 -
35180 -92167 +
4721 70855 +
26686 -57804 +
2056 -12587 -
20080 65575 +
468 -58160 +
15302 52158 +
7186 54665 +
15880 -15569 -
17436 86644 +
6580 27576 +
29564 7930 -
33872 72959 +
13713 77963 -
17914 -24755 +
12950 -6854 +
86794 781
70219 63488 -
9999 -80253 +
54976 -9410 -
59324 25403 +
45588 -76732 -
78790 -84253 +
10505 10254 +
85206 23783 +
65722 64311 +
32634 81555 -
67682 -22818 -
28730 22731 +
31993 -18605 +
16293 57270 -
77168 25644 +
31972 -80884 -
63783 -74075 -
67356 -43872 -
13804 26070 -
33720 69606 +
44500 59368 -
37981 54912 +
79386 19914 -
49596 -60807 +
20532 99597 -
70969 -653 +
52670 -22958 +
78238 82569 -
63655 89577 +
45604 -20485 -
83673 6354 -
50233 52945 +
58341 23898 -
67183 38460 -
34016 -37276 -
12896 7384 +
25987 -45498 -
42036 32637 -
72335 -40435 -
78707 50609 -
5525 92090 -
33169 64328 +
9133 99061 +
40448 63584 +
57342 -4483 +
50125 85917 +
3954 -9563 -
12199 -53036 -
40178 -39387 -
58684 -30159 +
76483 -74042 +
29479 -28975 -
17525 -63186 -
60353 -99210 -
82464 -73842 +
23758 -66704 +
33811 -305 +
60538 10887 +
58992 32613 -
53668 43991 -
44500 29432 -
30348 28040 +
38608 -95296 +
23069 32001 -
8666 93684 +
2593 41519 +
9755 -11492 +
20087 91632 +
61890 55199 +
36865 1224 -
22885 90971 +
66507 33103 -
44197 54957 -
20364 -65773 -
21518 -57384 -
59994 26540 -
26877 -44925 +
557 75396 -
63154 -13511 +
62898 -25748 +
25355 -59935 +
49274 1607 +
78395 -36533 +
74847 -94735 -
77787 71214 -
40354 64425 +
16265 25387 -
61352 4818 -
77105 -52401 +
81467 89072 +
31842 61261 -
47714 -59623 -
66225 24322 +
21997 75068 -
72115 -89897 -
68022 76559 +
34605 23404 -
35496 15171 +
14630 76879 -
24387 3383 +
36143 91976 -
64130 64029 -
13376 79085 -
4535 88837 +
52627 63548 -
44143 75365 -
49112 -9197 -
56596 -98068 +
41391 -25002 -
69743 -8789 -
8154 -33691 -
75992 -53264 +
64244 66242 +
27512 10183 +
17683 -78275 -
57097 -16050 -
79631 65335 -
60740 65886 +
39990 -51860 +
22668 -76827 -
14688 -31681 -
23058 -89493 +
61047 -64428 -
7603 22354 +
66830 -65726 +
58506 -42500 -
69977 -99699 -
86693 29086 +
80293 -5464 +
42425 -78787 +
45011 76117 -
27989 60610 +
68731 47183 -
31389 -61087 +
73907 94555 +
79301 3233 +
17512 4216 -
18521 -11553 -
32121 -61267 +
85574 48241 +
79865 74642 +
58634 78631 -
81647 57126 +
66119 -34443 +
75823 28327 +
60368 11354 -
41931 67729 +
39317 -95757 -
34933 38752 -
61436 43173 -
44937 33610 -
5552 93362 -
84892 88039 -
68698 93314 +
72928 94678 +
73646 -30692 +
19813 46794 -
57655 71304 +
5918 -15994 +
32079 22067 -
3903 -75986 +
24860 -22434 +
21350 -950 +
24457 44996 +
21913 16691 -
75108 3497 -
27906 -59667 -
49518 79300 -
66713 53578 +
63810 -85954 +
33616 11657 +
78738 57489 -
84522 -75903 +
13140 71565 +
60493 88659 +
5654 88174 -
65229 -76465 -
12105 -2912 -
53080 -492 +
20646 -61988 -
20335 -61705 -
57675 30937 -
1754 86657 +
84001 -90220 -
37899 -82755 -
83927 -39949 -
72171 -10081 +
8530 88682 +
72125 -89744 +
20763 37083 -
33757 -50291 -
71471 -44537 +
42017 -69579 -
58827 -87914 +
11279 -24103 +
7710 65104 +
59587 -57481 +
64205 21065 -
33696 -51868 +
40025 63209 -
52790 -67097 -
24996 -37014 +
41965 -33419 -
76453 -16660 -
48728 65144 +
76532 -19530 +
63403 -76385 -
24307 -87617 -
81929 -87950 +
62563 70769 -
10351 -70477 -
62846 -59634 +
23404 26243 -
54136 -56973 +
7993 -25774 -
67553 -93581 -
36012 -25488 +
42933 81264 +
19086 30356 +
34613 48962 -
28327 78558 +
62117 51280 -
1043 -48443 +
15788 1427 +
62064 60670 -
28562 4995 +
23266 79222 +
48764 -32773 -
33621 -64448 -
63045 -24863 +
50211 45608 +
69294 -19024 +
20827 58557 +
15192 1897 +
35814 -49425 -
28297 33321 -
78761 11606 +
12874 66987 -
83162 26706 +
51095 17423 +
64109 -30571 +
20449 53638 +
84974 15015 +
6444 -43860 -
21711 -36932 -
44050 27419 -
64464 71963 -
83562 11217 -
64341 -44856 +
66481 84541 -
55101 -18381 +
29972 45725 -
18058 32652 -
30303 45910 +
15420 -89305 +
2527 19340 +
53643 10543 -
57021 44861 +
44884 3853 +
32712 90947 +
26921 -45037 -
61260 -57880 +
10140 41121 -
55482 28848 +
64540 4900 +
66677 33359 +
494 83318 -
59228 -71379 +
86380 56484 -
51383 -42498 +
2485 -91419 +
27442 -12503 +
49358 -60763 +
52718 -79994 -
6490 -89157 -
59454 -43786 -
31656 85923 -
17917 -1559 +
35288 -2579 -
69336 14580 -
55319 75486 -
43848 81563 +
34396 -49356 -
66675 69525 +
84834 -55675 -
13297 -98611 -
83171 -60494 +
34952 15299 +
81320 -27972 +
47905 27602 -
49468 -43381 +
18489 79595 +
10568 -46325 -
4886 59627 +
49103 -37687 +
76359 -778 -
69690 -68328 -
46942 91182 +
74678 26955 -
20643 40015 +
85086 80503 +
61476 84887 +
7908 74287 +
43064 15807 +
25168 -21392 -
3532 81759 +
85219 -86000 -
73479 -58650 +
7154 10240 +
50913 13083 -
19092 -16641 +
12595 -92529 -
11196 17526 -
49502 -74475 -
5010 48489 -
56391 -56558 -
77004 -5784 -
57719 24129 -
11414 -43178 -
71303 -81491 +
23008 72953 -
40981 65556 -
42467 -21397 -
54387 80962 +
14050 -47428 +
55671 -61503 -
25230 -15619 +
69719 -46061 +
47605 25266 +
49007 41774 -
40089 -6169 +
19256 8552 +
83824 33920 -
14611 -18761 +
29267 -55104 -
3960 -27154 -
71944 -56079 +
67398 56830 +
30868 -61118 +
61717 72238 -
79472 89050 -
28689 47830 +
74341 -96507 -
32607 37912 +
42649 -47394 -
15295 15392 +
7558 -39560 -
72179 -96505 -
14512 84113 -
81484 26908 -
10554 -60341 +
65739 -50096 +
37397 18908 +
53313 -28599 -
55543 72926 -
82478 -7719 -
12425 85793 +
36995 71225 -
51458 -51037 +
64286 85936 +
68754 -23946 -
77546 -49947 +
79771 -59272 +
20440 24127 +
22114 84575 -
2334 205 -
79013 -2802 +
28571 91282 -
52937 -35670 -
77696 30024 +
12052 74883 -
40561 37459 +
54112 -32879 -
85654 -37212 +
6480 -66270 -
61512 -5263 +
80717 94824 -
2180 -66992 +
43111 45469 +
32302 -17908 -
11196 -81166 -
75931 -56286 -
57486 -30965 +
73030 -74267 -
46879 -8876 +
55873 -66365 -
66220 5078 +
34328 39640 +
44954 -49030 +
12767 -66657 -
10595 20146 -
7480 92148 +
62163 -36328 +
77152 -7301 -
28376 89427 -
9126 -21998 -
38922 -20675 -
6863 93010 -
73065 -12916 +
69521 -10779 -
13349 -39396 -
48403 19929 +
12891 -76127 +
6602 -42763 -
14137 30923 +
14119 40239 -
84907 90193 +
51412 89109 +
22179 3810 -
4262 -12059 +
6173 20798 -
85348 67273 +
26118 -67382 -
73372 -41324 +
34219 -23537 +
26789 -33078 +
47948 17335 +
52687 94353 +
57776 21885 -
7159 66495 -
40850 -94627 +
7954 -91978 +
60529 45478 +
52692 59721 -
80988 66057 +
2583 -28417 -
75339 866 -
33215 -99346 +
12909 -74495 -
13388 71108 +
30478 31652 -
7947 -53449 -
76520 80967 +
11439 95498 +
35915 9655 -
48756 -86820 +
41096 -61362 +
69572 -28403 -
14778 20910 -
27429 49342 +
76467 -49801 -
57401 23804 -
34125 12278 -
28325 95701 -
52729 -61449 -
33864 91423 -
64775 41657 -
66794 57996 +
32289 91468 +
43726 75179 -
65217 -17592 -
77563 45958 -
24550 -85365 +
74385 92480 +
84328 -60329 +
45504 64466 -
1884 -80774 -
65174 5933 +
80407 -72903 -
46395 92205 +
14795 -26822 +
15307 74560 -
59464 -51629 +
58535 30525 -
81292 87152 -
36492 8780 -
55200 -40417 -
47133 41085 -
57984 79530 -
45333 -29302 -
23888 27297 -
22432 -37633 -
69702 -67143 -
41512 -51169 +
17270 93998 +
31758 89542 +
11226 42858 -
71318 92039 +
44486 38393 -
7298 -5256 +
40802 84318 +
64852 97479 -
55268 4923 -
54091 33214 -
7702 -77741 -
74821 70923 -
22930 13050 +
36771 -54456 -
63442 9652 +
86051 -69269 -
39490 -79592 -
60381 -58758 -
25953 -35303 +
6873 -866 +
5887 83117 +
76188 -84423 +
40115 -24134 -
2612 -25475 -
45179 -12382 -
10109 70233 -
9833 65683 -
80377 7589 +
75797 -54985 -
12313 -59075 -
15480 -22295 -
51059 -2461 +
30187 52337 -
14092 -39200 +
32873 -91624 +
73189 -54193 -
57617 -38636 -
41997 85724 -
36371 -96671 +
9209 -55362 +
31381 -92857 -
81177 -32154 -
84613 -18999 +
81143 28908 -
57300 -51911 -
20757 -77605 +
83220 10364 -
49690 71409 +
12614 -77973 +
17494 -48327 -
1665 95089 +
14699 -13754 -
84671 2708 +
9488 -74780 +
15659 -72435 -
35616 -5591 -
32219 32737 +
48586 -59754 -
42775 22184 +
85058 -48226 +
51436 71292 +
587 -51641 -
5807 5231 -
4616 99738 +
39868 22453 -
73658 18417 +
51186 38592 +
44902 -85254 +
17534 82748 -
64165 -99675 -
82205 -55956 -
10061 53899 +
66202 51257 +
81795 -43574 -
27670 59187 -
7131 41962 -
8744 -6789 +
3233 76736 -
62839 20099 -
394 25875 -
4585 49322 -
75693 62932 -
80018 -28963 -
20339 -91848 +
52891 -37874 +
35945 104 -
8127 -60310 +
52014 1805 +
28558 3591 -
23329 23586 -
34164 5786 +
48880 2357 -
7400 -70567 -
78370 -72263 -
27285 -71969 +
86169 -18805 +
66038 -86641 +
82577 7555 -
83294 81647 +
78547 -60208 -
75767 53972 -
53795 -22171 +
12964 -31025 -
34277 66038 -
83866 67281 -
11492 -13057 -
72061 41546 +
65544 26668 +
69508 63194 -
3187 64 +
26801 -94406 +
26552 -29306 +
65281 -99678 -
29865 88313 -
83145 -39888 +
52766 -39893 +
85565 95195 -
57157 29479 +
7270 32242 +
19765 -55601 -
57151 -60954 +
14133 48486 +
55253 -48965 -
3842 -66584 +
52603 -78009 +
58116 -57472 +
86741 -65105 +
10731 -97989 +
36082 58551 +
40786 -89914 -
15506 -47922 -
64548 72899 -
33693 33952 -
67474 90127 -
7961 11202 -
12631 -41912 +
86276 25185 +
85297 51631 -
30453 22208 -
68158 5655 -
65767 -27942 +
48664 -53281 +
36505 9683 +
3411 -42238 +
67501 74629 -
71979 11738 +
30649 74433 +
2792 -23143 -
65022 -97089 -
32065 -40420 +
74037 -18511 -
56577 -24117 +
37658 -88705 -
41950 37113 -
52090 -73188 +
2447 43198 +
22678 -48024 +
61761 -60037 +
21309 73624 -
8001 26900 +
52682 -31326 +
4554 -42348 +
74564 -23121 +
47395 -17402 +
46394 -13386 +
21858 99628 +
50107 49917 +
48054 -56999 -
81613 62029 +
31473 79547 +
35024 -59512 -
69419 58960 +
82151 -14643 +
22741 25503 -
85550 -62763 -
32596 55976 +
10497 -71666 +
39776 -94460 +
76743 15576 +
65180 88712 -
52512 87798 +
9061 -73890 +
58369 79292 +
24811 -54644 +
9377 -72185 -
41685 -48417 +
49060 77937 +
46206 53955 -
41745 89119 -
47700 45980 +
44253 49901 -
28521 -81649 -
73864 -51389 +
80647 18319 -
51232 24713 +
15464 -12352 +
21116 72514 -
597 -16041 -
2458 -26776 +
39481 -85003 -
46955 -43385 -
54366 26340 -
80091 5064 -
8792 -44438 -
31871 67358 -
62895 -89775 +
71966 98237 +
50897 22913 +
4111 41831 -
81068 34128 +
79401 -17615 -
71332 -51468 -
13063 33121 -
35383 87288 -
71121 -62197 +
18784 38419 +
78825 50155 -
40933 -58461 +
64500 -48170 +
73044 79749 -
21516 30151 +
50144 -67589 +
26779 -23844 -
22524 -48152 +
38424 -73504 +
36392 -7965 -
56076 58837 -
46731 12273 +
72516 -22747 -
34256 -8148 +
70564 25147 +
72420 22979 -
28400 -11872 -
22781 -1951 +
63785 -75437 +
79155 67076 -
4199 20165 -
54987 40954 -
86044 79086 +
44549 77426 +
76874 -88652 -
73058 14861 -
15389 -27164 +
6606 15561 -
65732 -51803 +
33072 -93110 -
30625 -68553 -
73894 71291 -
53529 -36166 +
44524 85573 +
84510 74843 -
62470 27302 +
32806 -89457 -
29016 92326 +
58757 58786 -
83507 67886 +
36126 -17237 +
3900 73953 -
32671 -47581 +
17487 -3083 -
51318 -47770 +
53870 -14596 +
15052 -545 -
29402 -96729 +
30809 94443 +
27817 63314 +
47448 -48429 -
41003 -31960 -
47355 -63680 -
68339 96854 +
9386 86937 +
43649 51278 +
76331 -16366 -
24988 45081 +
86031 -92598 -
55595 22480 +
49548 87343 -
75480 -37374 +
62339 -65099 +
14917 -51920 +
81388 -9785 -
56655 67800 +
81791 23543 +
66551 54297 -
42704 79527 -
22676 -67952 +
11113 -84824 -
52643 -33991 -
25413 94582 +
14349 3093 +
15661 -67384 +
65228 98305 +
65804 92264 +
42541 37287 -
15902 -73738 -
17725 76930 -
6022 -94040 +
38803 -24754 -
33085 51444 -
60824 90233 -
72596 -2826 +
18422 81130 +
31810 -29988 -
85591 93320 -
82784 94040 +
9872 -15345 -
56655 -4576 -
18629 614
17513 42059 -
12880 -35811 +
39 -66433 -
5638 -92530 +
8420 46571 -
16028 98235 -
3204 -94580 +
12286 91070 -
13827 -39545 -
11950 7216 -
2617 -56042 -
8317 -39205 +
15624 -95838 +
16547 23436 +
1625 -29768 -
1950 93872 +
3390 -37708 -
15222 -54336 +
206 -45972 +
6755 83289 -
3474 -85463 +
17426 87095 -
16626 29512 +
10672 -31779 -
2699 19304 -
5806 -26088 -
7443 -11778 -
10830 -68177 -
18163 24700 -
13880 -55297 -
16980 -27594 -
17216 35345 +
11545 75307 -
12211 90798 -
13383 23420 +
7430 -65613 -
11665 -22415 +
3277 -16646 -
181 -29883 -
9585 -74958 -
15831 -59015 +
15407 -29167 +
7187 2187 -
4652 81292 -
15181 61040 +
11402 81982 -
17102 -14977 -
7510 -96188 -
14131 95943 +
15795 -67217 +
15604 -99070 -
6488 -50879 -
15770 -37237 +
17855 11452 +
16770 14342 -
4717 24698 -
550 65946 +
1280 -54209 +
16553 33906 +
16205 89059 +
9837 87903 +
6071 58225 -
9231 -33433 -
10148 54929 +
4914 -92405 +
2414 -92247 +
18505 -33563 +
18211 -15736 +
13211 -53934 +
3791 -93872 +
5430 -22007 -
11257 -82726 -
4188 -65175 -
12438 -73555 +
5783 13669 -
1351 -52257 -
6721 74980 +
12168 45610 -
14582 79674 +
6002 62573 -
10454 -64283 -
980 7626 +
2552 66864 +
12036 -11444 +
5001 50287 -
2896 38633 +
16745 21148 -
18520 77567 -
16143 -24190 -
9194 -53023 -
1271 41620 -
9342 -29423 +
1397 54367 -
10614 -79434 -
4048 -59465 -
90 7425 +
11697 -18370 -
9626 -80969 +
3695 -8513 +
2917 69363 -
15842 21530 -
10216 -99060 +
6906 44757 -
3898 -83140 -
10778 -7444 -
11323 -51312 -
14450 -38046 -
15996 -84778 -
2119 -20870 -
8689 -64608 +
11647 17191 +
10601 13667 +
11101 -85189 +
8 -52777 -
9305 50393 -
8676 -21638 -
18378 54167 +
6830 -91915 +
15618 66140 +
9608 98771 +
14114 25331 -
2226 -97939 -
12371 -36337 +
2452 66288 -
3418 8595 +
16337 -11458 -
5520 54614 +
6601 -72101 -
2296 88345 +
16572 -11085 +
431 29131 +
5743 -46997 -
10201 -81238 +
14952 -68975 -
13459 -5618 -
15043 -25310 -
6313 -7941 +
18064 -20685 +
13606 28963 -
13648 40936 +
8414 98371 +
14247 -66132 +
7962 -80821 +
11004 -92765 +
6323 -58679 +
18141 56654 +
5073 -91740 -
12189 -5864 +
17616 -53708 +
11380 -8259 +
12105 -23735 +
3938 -5081 +
13716 98228 +
13693 -77661 +
12932 72696 -
10546 -66175 -
5109 92017 +
17566 -62439 -
4627 -28612 -
12986 89166 +
3127 -68640 -
18152 -69822 +
17747 94756 -
12205 6154 -
14358 -60576 +
17622 -66057 -
1024 -1874 -
2421 99112 +
13082 -11041 -
13792 -85709 +
5375 50483 -
2012 81926 +
8682 30219 +
15469 -49153 -
8168 2105 -
10923 -24951 -
7770 12573 +
1743 44759 -
2453 97561 -
2625 35293 +
9394 -98810 -
6609 7922 -
16349 50334 +
17212 8961 -
15977 -46512 +
16907 63021 +
3688 30908 +
11843 3662 -
12702 -1401 +
5853 34880 -
1633 -78846 +
1839 6257 +
4331 -43398 +
9169 31266 +
9107 52914 -
6138 -46235 -
3425 32384 +
1305 26121 -
9750 46067 -
17357 -63082 +
9526 -33950 +
9845 82742 +
1257 68791 -
8858 38052 +
16600 -33893 +
17642 -23209 -
16745 59682 +
6487 23256 -
13121 48272 +
2511 72014 +
16061 -46294 -
6423 -80910 -
4554 79154 +
8561 87191 -
884 49678 -
391 -55173 -
7466 -85767 -
10519 -93793 -
12562 84995 +
16048 -3987 +
18453 35383 -
11733 -74280 +
10042 5639 -
8650 -28074 +
5089 -19031 +
16840 -96653 +
5871 37157 -
2126 -92107 +
15666 -38802 -
7864 -96447 +
4555 -79021 -
16675 -87902 +
4244 2616 -
1665 -58823 +
12573 44848 +
13088 -70803 -
16294 81911 +
12691 54045 +
988 -76441 -
5750 7970 +
6448 80145 -
9338 25157 -
14946 70977 +
5941 5035 -
9823 -37360 -
17273 46494 +
13931 -72066 -
8489 71270 +
5774 99122 -
8323 -29439 +
15297 26897 +
16903 -39747 -
7869 57541 +
1882 -48284 -
13516 -78666 +
3831 59070 +
10191 -38383 -
9137 -83363 +
7840 -41246 +
16166 -85263 -
13273 -23981 +
17094 -24531 +
13864 -31263 -
2203 21686 +
9884 99056 +
9527 66849 +
9836 -17134 +
10950 -20286 +
391 -3425 +
6609 90869 -
10520 -43720 -
15642 -29905 +
2495 -64886 -
1116 22785 -
2113 -77822 +
5149 50015 -
15747 61811 -
12057 -27597 -
5923 57188 -
5370 -11681 +
10067 42983 -
10404 -25497 +
13970 -75731 -
17420 1347 +
14908 -13136 -
17346 -68975 +
943 37487 -
18095 9326 -
12230 39610 +
9160 -76541 -
5370 -62110 +
12736 -53159 -
11994 -65603 -
12619 581 +
14657 -90215 +
18331 -79439 +
12623 67934 +
6910 -68483 -
9242 -35415 -
16913 -90615 -
13374 -71606 +
5686 -94333 -
11618 -34778 +
6239 25763 +
776 -29619 +
6795 -39283 -
8896 1999 -
15805 97654 -
3431 -64841 +
18189 27 -
3429 11745 -
8356 19675 +
17670 -57011 +
15493 3766 -
1432 29622 +
1012 -89645 -
16582 -74696 -
2012 -50177 +
14790 -20536 +
15577 -93760 +
9226 -43396 +
2639 -46151 +
311 76669 +
7964 30893 -
15244 94897 +
3505 93213 -
191 -65892 +
5533 97088 -
17707 1955 -
11182 -28695 -
16895 44914 +
2060 -45243 +
13000 1899 -
17692 -25337 -
15739 -11012 +
2727 94029 -
5080 60312 -
3657 14579 +
11379 -34248 -
6534 -15640 -
9464 -75499 +
944 32631 +
9170 30359 +
15372 -2336 +
6843 -11738 +
