17
76504 734
33276 -36012 +
71344 66109 +
53443 24678 -
79925 -6084 +
14410 93738 -
55974 -88133 +
75688 -33403 +
53866 36436 +
32427 37191 -
12818 53516 -
45052 4544 +
28979 -18798 -
16236 -34887 +
44725 80941 -
68941 -9855 +
51310 42925 -
11058 -19374 +
67131 39732 -
4500 -88930 +
75604 44275 +
65005 34108 -
36657 72782 +
20603 29205 +
16296 40532 -
44921 28730 -
62907 -80337 +
50645 56682 +
13402 8279 -
76373 -2066 -
50871 97602 -
49658 -11547 +
50846 -59282 +
39247 55622 -
19792 40587 +
35575 -30872 -
61148 15106 +
37293 32119 -
77547 97368 -
71910 74076 +
1043 -1843 +
38383 -68289 -
53163 10370 -
33038 -91400 +
73768 91412 +
22268 -12277 +
76227 -6637 -
47371 -75290 -
72120 47429 +
55884 59705 -
40882 -3531 +
46372 69432 +
45455 34750 +
10242 89091 -
51910 -76731 +
6031 5979 -
58290 -97833 +
80895 98793 +
60174 -32565 -
73124 61925 +
68474 -16061 +
17988 -98616 +
17454 -87700 -
71097 7231 -
50956 21937 -
64226 -61344 -
51385 34604 -
1637 44703 +
25821 -59226 +
44448 -29441 -
26062 62325 -
45873 14125 +
78794 -41693 +
38332 -5424 -
27498 99283 -
16252 87614 +
73608 -53754 -
81124 -7009 +
14320 99467 +
32576 -81813 -
54444 -14334 +
19404 -44417 -
2430 -76590 +
71050 56357 +
67874 -45775 +
48699 -65881 -
33893 -87873 +
1866 -4982 -
20786 74597 +
2209 -91077 -
66688 54364 -
44142 -44339 +
13191 -40073 -
47431 -38851 +
9850 94611 -
74873 57231 +
22810 86015 -
7651 57689 -
14504 70941 +
60561 -22768 +
36385 75095 -
73748 40645 -
70951 -36266 -
8258 77787 -
33102 28676 +
30849 -70061 +
10693 -45106 -
27552 -68114 -
62164 -92077 +
9126 38052 -
53212 45040 -
54995 59011 -
4587 -4539 -
82017 63578 +
3239 58983 -
68370 -32979 -
81976 -55731 +
45490 86938 +
7596 -46971 +
67661 24579 -
69638 41995 -
42067 66820 -
65789 -61015 -
6762 -13933 -
59860 62026 +
55272 61947 -
47226 24063 -
23823 -27102 -
65010 65287 +
20307 10211 +
75861 18997 +
33901 -19705 +
82153 2154 -
5575 -24557 -
55939 26268 -
69959 77308 +
66956 -50394 -
29150 -5632 +
57973 63168 -
82116 72582 +
68463 36523 -
63771 -60538 -
65507 56343 +
32369 -78871 -
30073 -88571 -
28481 -11212 +
81309 81766 -
70172 706 -
40310 -6384 +
3267 10691 -
64766 -1181 +
26345 -58848 +
74620 77497 +
41749 -61015 +
41676 -98640 -
57093 -40412 +
80244 -92101 -
7121 88857 +
22424 -17956 -
76571 -27800 +
2995 -35349 -
25253 -42697 -
18164 -62532 -
53009 -45458 +
17982 -31545 +
13158 87140 -
10379 -90710 -
16514 -80425 +
42364 57979 -
10127 82523 -
32847 36113 +
80142 92770 +
67024 85798 +
43480 50520 +
78780 -5346 +
15236 -41955 +
2176 -7025 -
35549 774 +
60298 -77878 +
3515 -47290 +
15330 70268 -
67281 30105 -
13517 13118 -
25240 -24290 -
548 52671 +
52638 66525 +
52854 9999 +
19065 -87306 +
49417 -69434 +
12336 73983 -
61380 -48164 -
74096 1669 +
31596 2395 -
62770 -37271 -
77405 -71399 +
40513 -66345 +
7292 75456 +
416 94253 -
26265 -5126 +
63838 -23542 -
54498 -72255 -
73226 -52404 +
6824 1609 -
18492 4859 +
70548 22209 -
41616 -11899 +
44423 98985 +
45790 43909 -
50020 -86010 +
80427 -47529 -
61760 -62432 +
14145 -37240 +
23011 -91168 -
2588 45570 +
18491 -5051 +
29624 24391 +
6459 -39983 -
44344 -43385 +
19825 -45744 +
21016 -47843 -
57696 -84611 -
76793 26762 +
15936 -36702 -
54183 -16289 -
4848 32952 -
18676 28504 +
39323 67535 -
220 -40323 +
58041 -28496 +
40812 83648 +
48228 -76729 -
15784 42000 -
32323 74404 -
80338 7269 -
10245 8283 +
16335 -60727 -
71141 27714 +
63682 -19943 +
48846 -40741 +
17990 -46048 -
81852 -11760 -
11140 44451 +
38021 87663 -
77728 -52422 +
80297 -84382 -
8589 4895 +
70965 -50766 +
59816 -35323 -
12482 34070 -
3481 -4609 +
79173 23535 +
76652 -89177 -
74533 38263 -
27026 75832 +
16297 -15794 +
31139 77621 -
564 84159 +
42302 89246 -
9530 34928 -
71659 -42658 -
80267 -79397 +
29957 90194 +
40605 -73938 -
29305 -28203 +
37283 -62228 +
48427 -75057 +
8756 48202 +
10709 37852 -
78212 -80372 -
8497 -91054 -
41844 -62161 -
48647 71826 +
59095 -97611 +
27457 29003 +
79071 72701 -
16724 -50331 -
75191 -370 +
60875 99504 -
77524 27082 -
36813 69087 -
57069 17229 +
46420 -41430 -
34792 7195 +
63875 29135 +
34202 -94974 -
47016 85567 -
14181 51134 -
48293 -9841 -
74161 12198 -
51982 88791 -
78179 -76369 -
69550 -16054 -
69291 -56942 +
12418 -77291 +
70670 -58239 -
40414 70626 +
15464 47585 -
11404 55676 +
45411 -84756 -
13195 48668 -
8249 9307 +
81284 -70579 -
24694 42209 -
60940 58743 -
58702 -75836 -
56937 -2702 -
30867 27188 -
22370 -4383 -
7975 -28129 -
28682 -19846 +
56936 29000 +
6084 -41176 +
18700 92317 -
65572 39516 +
10066 78067 -
41836 -64039 +
60513 -87651 -
50482 5350 +
54959 -47809 +
77064 48357 -
40386 -24104 +
18970 -42659 +
62 -71541 +
46698 -94082 +
36562 92891 +
22583 -89386 -
42471 43541 -
21573 26333 -
40003 -45213 +
46981 -39707 +
25341 -42738 +
57460 -3909 +
44099 -97159 +
64872 -12243 +
60897 54691 +
72737 85686 +
37473 38707 +
56518 66743 +
33381 65918 +
47033 58936 +
81782 -37761 -
23798 -88525 -
18684 30505 -
22585 64862 -
65293 50894 -
31181 -71662 -
28832 51088 -
25008 -12077 +
8816 75569 +
2222 7825 -
58788 -23133 -
37065 -27434 +
65679 -51923 -
10927 -99255 -
62248 33539 -
4884 -48541 -
74875 -49326 -
49802 51664 -
81114 96562 -
5200 80748 +
67390 -30402 -
25967 58648 -
41648 68715 +
51234 -90632 -
4965 -60526 +
10934 -27345 +
30313 15462 +
30813 29780 -
37499 -74154 +
75266 54035 -
17158 89017 -
12587 5881 -
48504 -79545 -
29627 -42032 -
45536 -98981 -
68070 -8029 +
10034 -91736 +
76122 -53139 -
42471 -70243 +
12476 -2152 +
37122 -94930 +
72179 -9837 +
16315 -94536 -
34162 48736 +
11806 -79572 -
76326 88797 +
50996 31173 +
11660 55031 -
61529 11565 +
7293 -13807 +
25756 35463 +
1055 64028 -
53457 9446 -
41858 -55891 +
13764 -56379 +
64896 50921 -
44169 78318 -
40386 37128 +
19866 61797 +
71486 50901 -
26439 92483 -
61028 -19859 +
32955 53173 -
55765 -57541 +
77433 9064 -
13911 35210 +
11400 -93471 +
53847 50449 -
76791 -34420 +
51493 17142 -
6082 96712 -
42909 -57480 +
73041 -16314 -
81057 -94175 +
54569 55287 +
17767 -94355 -
74194 73184 +
24484 76904 +
53755 48539 -
58540 -27720 -
65261 -17788 -
29723 1741 +
49039 46938 +
69028 27420 +
26729 98674 +
45537 79215 -
4778 -67789 -
38372 18618 +
48474 -73555 +
25601 87686 -
8965 75830 -
67271 84237 -
14504 -76294 +
29450 72796 -
29414 48032 +
80745 -19622 +
66261 48326 +
48371 14288 -
1453 2654 +
35745 -13399 +
58461 -56436 -
49442 -29845 +
40089 21189 +
34749 -21481 +
22601 -7296 +
20820 -83007 -
47665 48801 +
21743 -19463 +
64457 -49704 -
45957 -35480 +
46806 82774 +
14353 203 +
26178 -8823 -
71592 95297 -
9099 -98603 +
62274 -79259 +
27171 10359 -
22103 -91754 +
21058 60348 -
23520 52839 -
21475 54414 +
35562 70008 -
8711 -26735 +
54341 30047 +
4443 66230 -
54988 -48523 +
57079 -61819 -
15667 -26772 +
71320 -40539 +
14148 97956 +
4098 61642 +
71838 42776 +
37012 67418 +
23121 63515 +
67505 67048 -
23969 70491 -
57688 30718 +
2185 40928 -
41677 -11223 +
40380 -87212 +
36951 22745 +
35521 41067 +
58413 -90310 +
51964 32130 +
19126 -97924 -
35303 96994 -
69674 65400 +
66137 -30700 -
49277 -57679 -
45265 -60646 -
50637 33671 +
43619 41336 -
78232 60005 +
59898 -74443 -
43604 -89768 +
72503 29236 -
78245 -10166 -
25634 -7184 -
27935 87088 -
81136 59527 +
68300 -58065 +
56664 -50069 -
44846 -63566 -
49546 75161 -
15400 -10291 +
60444 -19575 -
68407 -54514 +
45036 -38848 -
30867 56946 +
81621 -66976 -
56127 -45070 +
26045 62993 -
551 29617 -
27240 -56977 -
2839 -50542 -
51959 -54031 +
33282 37625 +
36413 72052 -
20560 55104 +
68177 47622 -
7275 -38187 -
27003 -1501 +
67276 -1725 -
64133 98158 +
17764 -76165 +
16412 -85936 +
42058 63685 +
5689 -49629 -
81128 -21172 +
37522 86390 +
38299 93720 -
12199 56216 +
30970 -53298 -
75302 -69159 +
66567 15303 +
33568 40644 -
6817 -51920 +
45042 3439 +
69640 -7531 -
14588 -75093 +
65111 82419 -
44168 -92109 +
62523 21011 +
46952 42055 +
18027 74356 -
10091 -84821 +
47966 -87263 -
48540 -35006 +
46714 9624 -
30838 -34445 +
57567 14115 -
25315 -20382 +
35476 72486 +
54778 -65641 +
72524 81861 +
7505 -93505 +
80515 -3837 -
67397 -91048 -
64696 -49966 +
14601 -68553 +
39230 -39856 +
15698 -76790 +
45595 94117 -
786 41507 +
38366 62018 -
4060 72453 +
8774 -6021 +
13599 -59309 +
16798 26963 -
36469 80193 +
24519 -70479 -
20967 -10239 +
66232 -93324 -
76587 30716 +
64081 -50358 +
63551 -67878 +
35215 4800 -
63682 21697 -
40801 -85181 -
31325 31250 +
62873 -49143 -
80369 -32002 -
69780 70806 -
28723 65274 +
63941 -76615 -
68704 91146 -
50192 85930 -
43262 16036 +
40603 -36089 +
70474 58441 +
54623 -7023 +
74315 71647 -
22122 53912 -
76020 67977 -
57355 -93464 +
29941 -98030 -
65703 56542 -
52064 -88403 -
1553 49757 +
52462 -809 -
20469 -8419 +
79939 26158 -
19391 -65840 -
32088 68606 +
52378 -4296 +
31138 10956 -
7230 36648 +
23337 -91270 +
32891 -67823 +
77040 394 -
63272 38725 -
69167 78750 -
27236 50082 +
125 92914 +
54370 98480 -
26818 -72768 +
68627 -62320 +
16035 -19669 -
66229 32997 +
50402 -5043 +
58896 -19697 +
53193 48652 +
51575 -90394 -
8126 52877 +
27850 52924 -
81784 64822 +
68700 -52786 +
5074 53161 +
61104 76839 +
37543 -42884 +
42473 -42862 -
31445 -2274 +
60725 -40722 +
72179 23448 -
62221 -7883 +
67207 48085 +
19468 53746 -
44300 11513 +
24256 88254 +
14163 -42388 +
80836 -17444 +
81874 -94945 +
44522 -46444 -
40437 98880 -
72965 -7381 -
71212 65036 +
43177 89762 -
44645 58728 +
17074 59534 +
45754 -28146 +
20865 -82655 -
5130 99765 +
55596 38046 -
58717 -56358 +
37905 -13685 +
74086 -75818 -
30922 -64806 -
80147 70674 -
78170 97361 -
27557 -80102 +
47175 58528 +
47881 -30348 +
21271 88877 -
10558 -20128 +
19434 -2807 +
78156 -48236 +
58151 10927 -
47317 -32980 +
79686 -32863 -
58221 44245 -
52944 40002 +
47244 -31693 +
23186 57418 +
6107 -49275 +
7504 -61037 -
14228 52493 +
81459 -52256 +
3649 -32274 -
5302 -63175 +
33103 -84642 +
6389 37205 -
38843 -64990 -
56501 4560 -
24413 16487 -
66206 76798 -
8880 -55750 +
59037 34282 -
62474 6835 +
57619 59577 +
37474 -56668 +
2651 -64525 -
54101 -56421 -
56271 -42423 -
43099 70928 +
55585 37850 +
27615 -56216 +
65186 41634 +
77929 -80642 -
49156 -17550 -
1355 -43772 -
58248 32652 +
67772 21318 -
1717 -35204 -
55175 848
14858 11607 +
33013 27309 +
16779 -3562 -
2587 -46181 -
20973 -72639 +
8861 95853 -
8389 53773 -
1497 91503 -
6438 -51087 -
38792 -89432 +
46573 16918 -
45132 68108 -
10795 23484 -
31830 -25269 -
51911 -96279 +
40120 -13330 -
52258 8090 +
15450 -13776 -
51969 5196 -
36425 82989 +
10915 14785 +
28494 91142 -
31299 -52082 -
30620 -95934 +
46139 -62697 +
14332 29624 -
38596 -25038 +
7158 38764 +
7965 72034 -
18901 95248 -
38990 -82908 +
47073 -72739 +
33448 -79550 -
32549 89603 -
27254 -42748 -
12820 47562 -
31936 -37486 +
45116 -30925 -
20322 86507 +
54466 -64536 -
3425 -41354 +
39412 -49361 -
24000 73776 +
24631 -9688 -
48156 -11145 -
51811 -58295 +
42797 -33506 +
24144 21818 +
30944 27185 -
13669 78086 -
49019 68374 -
5751 -33538 +
21935 -35433 +
43802 11567 +
11343 -36056 +
35165 77208 -
19892 -29857 -
5072 3329 -
37631 -78310 -
4776 -78343 -
23166 22028 -
12095 1112 +
46294 -43926 +
52360 67763 -
25753 29476 +
23781 -39416 -
35878 7944 +
8734 40100 -
2706 34014 -
26764 96187 +
16175 64148 -
44347 57732 +
51029 -59985 -
19022 -38034 +
37252 47129 -
44567 30899 -
53452 -96774 -
53464 69034 -
52202 -68775 +
21027 85697 +
4797 83079 +
36238 21191 +
8300 44647 +
43257 77941 -
28200 81421 +
24595 65313 +
51725 -48387 +
25657 57812 -
39373 -57941 +
48478 -32673 -
30852 16854 +
4777 -35211 +
40137 -63486 -
45318 48408 -
17288 -2882 +
16171 84316 +
798 10687 -
46454 -31118 -
33129 -64558 -
23182 -57087 +
39426 60856 -
39571 58392 -
42765 85470 +
33964 28545 +
29674 55832 -
21356 -20049 +
28989 -21238 -
33137 93960 -
47269 -82126 -
17401 -46839 -
40345 9540 +
36857 -34078 +
46395 -86516 +
39710 -32725 -
13910 49812 -
945 -26957 -
13631 -67988 +
23224 -98473 +
51083 43901 -
46973 -16778 -
28689 22063 +
11064 9538 -
45345 86746 -
35167 36097 +
13255 49996 +
54247 -2604 +
18935 60185 -
8182 88361 +
19347 -86579 +
3795 -76245 +
52938 -62521 -
4196 -67686 +
37499 -32463 +
35414 -56301 -
6882 74977 -
4913 -57810 +
478 -44057 -
34495 -74812 -
51706 -74826 -
21234 -29609 -
296 76326 -
51883 -58479 +
49217 28724 +
34083 811 +
17284 -49101 +
25733 77484 +
937 72863 +
22775 -20999 -
39153 81389 -
7994 43748 -
33641 9446 -
24472 -25645 +
24275 -22863 +
3673 45529 +
4217 -70335 -
4475 -62119 +
53466 24558 +
15071 -92503 -
50299 21150 +
51826 -83218 +
17276 -38106 -
40774 -90040 +
16329 74235 +
44015 995 -
16127 -76068 -
12035 -20182 -
23346 -24580 +
16145 92692 +
36912 -35835 -
5589 -42161 +
39190 63247 -
38382 -20380 +
20292 40607 +
30785 -42091 -
41190 36478 -
3172 70734 -
17626 -68923 +
28580 -37347 -
37703 14431 +
12558 -51950 -
54582 99774 +
50302 86413 -
15438 24168 +
32925 60989 +
2416 11908 -
9597 -87456 -
51956 -46037 +
49016 7544 -
42992 -28738 -
33768 -69938 +
52157 -29838 +
27852 87399 -
34675 73251 +
25925 78166 -
15290 -78825 -
26542 91185 -
13145 -48747 +
27009 60668 +
24740 -13568 +
16464 45410 -
29649 27292 -
32406 -34901 +
46309 -10439 -
29784 -78443 -
29141 -82529 -
46811 -80078 -
13543 20027 -
52472 94538 +
35496 33184 -
19723 -65049 -
35877 71203 -
42490 -14341 +
24118 83009 +
18783 5255 -
47269 15136 -
25795 4834 +
31717 82367 -
14287 30821 -
14504 -82024 -
25299 -11981 -
54630 -49000 -
8897 38477 -
43637 50290 -
1670 25934 -
14950 11434 +
31046 -22061 +
18519 -20048 -
5113 -83299 -
5613 -93480 +
28906 60882 -
11364 38855 -
9450 23938 -
49985 64297 -
38158 58664 -
5680 -41015 -
49482 2932 -
43109 60960 +
1594 -52522 +
11879 -43270 -
32094 88551 +
22831 -70638 -
47683 36801 -
27159 39651 +
8344 -70862 -
42221 -41808 -
27267 48915 +
39100 -48778 -
35533 -72754 +
33199 84754 +
12768 -40451 -
20559 398 +
7670 -48034 +
9245 -16375 -
13288 23554 -
18067 70296 +
46700 -35288 -
47195 69615 -
38923 21443 +
33763 28164 -
21108 88993 +
27702 -2204 +
32315 -40823 -
42850 -76382 -
32678 -64237 -
3398 -44370 -
24959 -32380 -
10271 -92897 +
7979 -48594 +
36807 66355 +
36134 46511 -
48825 -31269 -
27309 -88121 -
27554 -66281 -
19682 82314 -
10065 -93131 +
14172 -78355 +
14173 -8984 +
31325 -391 -
3673 -1686 +
14730 70507 -
28371 24043 +
37736 -6944 -
26772 -59373 +
8411 -82222 +
41158 -40510 -
18180 -88711 -
29547 2291 -
43018 -16182 +
49077 -4178 -
36884 -14856 -
43649 35571 -
41672 -22732 -
20254 -11911 -
49393 -24399 -
4469 -74762 -
35555 -64624 +
11370 -72900 -
12498 -17677 +
14591 84761 +
43499 -34978 +
3133 67617 +
34884 -7321 +
46822 -87079 -
712 -26741 +
1070 -15669 +
49688 -6562 -
19704 -5835 -
30348 -2879 -
13289 -96274 +
4565 87027 +
35563 73840 +
9323 -77694 +
54782 -39539 -
41959 -81124 +
45622 -65496 +
13684 -53139 -
19222 40096 +
1952 -56513 +
40563 28798 -
1510 40806 -
34161 52028 +
49073 91991 +
32686 67470 -
20249 95160 +
28391 94576 +
23845 -33774 +
40386 -69530 +
13718 439 +
53510 95377 +
24995 81487 +
8600 17174 +
50661 54298 +
21731 76738 +
11416 1552 -
16733 -48037 +
35748 41531 +
11821 -74050 -
13334 53114 -
52187 76726 -
51169 -20263 -
46540 -3798 +
4915 -49775 -
8355 -78050 +
54733 64932 -
38881 -43836 +
29114 83657 -
37178 -80918 -
39791 -44443 -
8404 23086 -
26984 -93828 -
36839 -38099 -
49984 -2385 +
48678 -71728 -
33016 -12919 -
21902 -83967 -
19008 -97885 -
6053 -54443 -
34498 96975 -
42623 -37698 +
42192 -65560 +
13376 -32708 +
44796 -81895 -
11060 -45269 -
16609 20414 +
27650 53149 -
15724 -18991 +
43423 34963 -
9370 14187 +
27335 -36034 +
38381 23419 -
24764 60242 -
9006 48254 -
40589 27398 -
17087 -61996 +
25690 8182 +
26479 -97754 -
27329 -95304 +
35094 -96489 -
46501 -64401 +
43161 -1203 -
29330 -14164 -
10170 69753 +
17785 61482 +
29306 -40347 +
1786 19551 +
9586 11948 -
16017 -89421 -
25906 78760 -
37700 -57433 -
23128 54527 +
50185 7484 -
14963 88728 -
9462 94381 -
4076 -65635 -
1056 53719 +
27794 -71977 -
48707 -345 +
34513 37414 +
45252 20092 -
1935 65123 -
29495 90646 -
14817 -37255 -
37791 -93313 -
37085 49251 +
43088 28575 -
14260 -11118 +
7855 76602 +
9932 -92972 -
52672 51110 -
44293 59501 +
41673 -49673 -
27424 15072 +
18786 84526 +
32782 20143 +
44617 -41174 +
51758 96322 +
48733 15469 +
15277 3980 +
34166 -88545 +
3881 -98229 -
38241 -193 +
51907 -47993 +
44602 -78588 +
15783 -78042 +
55016 -35719 +
10531 74612 +
684 -56897 -
48640 -50917 -
12510 -26519 +
35475 -1329 -
48488 -54752 -
12458 -30776 -
23656 -88140 -
3265 66384 +
4574 39476 +
86 -51008 +
2036 13291 +
6348 13228 +
51463 -88479 -
5598 -30735 +
304 -11260 +
51956 46386 +
8156 -43273 +
43240 8043 -
17324 94702 -
37442 15277 +
35288 -7300 -
25191 -87891 +
4816 63349 +
48062 -46961 +
9954 -21099 -
31255 63430 +
11577 -50900 -
49289 65598 -
267 1936 +
17099 35339 +
22004 -9670 +
41200 97391 +
11667 -89771 -
12142 -65654 -
46061 6492 -
26634 -11145 -
11576 57514 -
23570 63018 +
19951 -35891 +
27679 79517 +
33601 77846 -
23122 -96414 -
53158 -88580 -
16143 82239 -
35268 62050 +
35808 26906 -
23336 33848 +
126 11031 -
15164 -85386 +
41953 19077 -
31497 81383 -
6383 18211 -
20586 3468 -
12240 -47857 +
8471 -41091 +
28699 -79248 +
31165 -64761 +
24205 93264 -
3942 -7347 -
32344 1088 -
7907 79608 -
53823 12775 -
33462 47872 +
22099 -66166 -
51533 13263 -
49508 61473 -
1633 -38433 +
26816 -75774 -
31826 34429 +
24207 -69816 +
6934 7393 +
34504 89401 -
46386 -25839 +
41754 52578 +
15386 -85174 -
43387 -89054 +
18105 72667 -
36084 28168 +
41263 25630 -
37314 75108 +
46379 1121 -
48845 -21879 -
12501 -310 -
40143 -48098 -
4005 -17706 +
33615 -45495 -
7228 87770 -
17862 43203 -
42756 75311 +
3513 98821 -
46346 -30618 +
45757 46326 +
11509 4591 +
8014 -80906 -
4429 -51117 -
8816 88175 -
41100 -9882 -
21873 91604 +
39938 -55066 -
31468 -32922 +
38395 14629 -
30320 9272 +
18915 35582 -
218 15042 -
46001 1617 +
6106 27780 -
51138 -63384 +
8573 99885 +
24406 81411 -
36126 -7100 -
3267 -88418 -
47916 -74432 +
52320 96762 -
23263 80552 -
54443 85710 +
37001 -52335 -
19463 92025 -
30711 30760 +
43446 46091 -
12507 -89911 +
15566 67166 -
23430 79785 -
10715 -27690 +
16478 -29490 +
37618 31474 +
55068 -49342 +
47347 -6888 +
6195 -94137 +
48751 -75814 +
34812 -17215 +
2516 -51371 +
54247 67369 -
13357 52033 -
53176 79494 -
9232 -22796 -
42384 -81976 -
54392 -35585 +
27492 98933 +
25331 -60457 -
17360 41902 -
54078 48478 -
18833 60555 -
39472 -82709 +
10786 82759 +
8373 8563 -
14337 -13243 +
13440 9639 -
48727 59935 +
35350 26551 +
7864 -92928 -
12709 68536 -
32422 15293 +
37161 -11642 -
33768 2108 -
12460 15143 +
35567 76847 +
14839 -84183 -
11443 -52030 +
28179 94140 -
48552 43948 -
30907 -60048 -
3494 -48753 +
49188 -34509 +
49804 -51772 -
17278 67845 +
30395 -46053 -
888 -73499 +
54218 -52042 -
44207 -39424 -
24596 -44882 -
40569 43742 -
15940 14402 -
10720 -59765 -
54027 -10719 -
45159 33341 +
1929 88266 +
23052 13033 +
32438 -90266 -
31524 54014 +
46241 -47743 +
32480 3283 +
36929 64692 +
12984 21519 -
22082 16123 -
22551 96492 -
54719 36856 -
33155 97310 -
55119 10053 -
39328 -29750 +
19518 40311 -
21477 16625 +
38164 57539 +
16283 -30303 -
25682 -5155 -
3335 -3001 -
47889 -73190 -
46895 89578 +
724 99747 -
26102 67997 +
30647 -35409 +
8229 54973 -
12832 92342 +
21836 -59480 +
41145 -89224 +
29845 -96906 -
12193 57485 -
44270 -84338 +
54883 -39089 +
49522 -28786 +
44744 65199 -
44128 -18318 -
28690 77253 +
18352 -85667 +
45032 -79791 -
12065 -35718 +
8287 48492 +
42412 37530 +
35229 -11847 +
27798 -75809 +
2355 -8563 -
12260 30642 -
45977 -75672 -
18067 10729 +
18010 9659 -
11857 80346 -
17352 -14182 +
5681 26266 -
24834 -443 -
9071 17072 -
28686 91680 -
31008 88885 -
33959 97918 +
43931 -50192 +
46152 -78853 -
13199 -27702 +
52429 52911 -
38661 97799 -
46650 89790 -
19923 79507 -
37144 57572 +
11919 -43157 -
25689 72038 -
22313 57104 -
3389 -19643 -
14171 -27487 +
6623 -11603 -
46356 -68159 +
52879 78484 +
34344 29217 +
11849 54236 -
1169 -62641 +
27054 -13482 +
34015 2460 -
21849 82302 +
5782 55177 -
49302 75242 +
39096 75088 +
30121 -34248 +
322 -60641 +
10291 -34264 -
40999 8930 +
53072 -47055 -
33208 -76132 -
26765 -22276 +
45969 -82192 -
7055 39403 +
20718 -1250 -
53369 -36583 -
38357 24463 -
50476 -62212 -
38678 32368 +
44336 -1842 +
41141 55458 +
42101 -12985 +
15325 98048 +
36381 68797 -
14789 47047 +
42172 1153 +
39315 -52262 +
12297 76204 +
42430 93300 -
51817 56052 +
15908 8138 +
44851 24173 +
47211 12520 -
20653 76329 -
42230 -17874 +
42015 -88173 +
44829 44211 -
15584 -88450 -
29126 -11101 +
45996 6384 -
26028 54778 +
47403 -6386 -
42476 21978 -
36008 -74218 +
30438 -33531 +
24914 47921 +
17109 -83413 -
19417 -36525 -
54258 -74562 +
37752 73117 -
30436 83900 +
43082 -80031 +
29199 87097 +
23956 -48558 -
17081 17832 -
41296 -58369 +
48003 79402 +
3797 8800 -
28522 19666 -
39960 87950 +
31599 -17880 +
7870 -76274 -
36696 40559 -
54151 -84703 -
11843 -57363 -
16024 10115 -
32207 99228 +
8259 -36074 +
20308 63556 -
4929 11071 +
5554 -2489 +
28719 -35155 +
15090 -29838 +
28073 -82315 -
35013 40988 +
36065 -79307 +
22960 5957 +
43050 88031 +
27770 38627 -
18020 -49469 +
7692 -52475 +
48345 -31956 +
47520 12807 +
9789 10426 -
48191 57216 -
30678 -46226 +
5659 56739 +
41703 -11319 +
20120 47860 -
15241 -27261 +
25445 -67485 +
12697 47010 +
13743 -71865 +
46523 -37237 +
10679 67187 +
12530 47867 -
33897 -57733 -
26330 52764 +
27174 -32959 +
25949 45348 +
43687 -54075 +
33785 -81082 +
10863 -41018 +
4415 23887 -
996 12740 +
10904 -21874 -
23488 -64756 +
16619 -62086 -
17080 90421 +
28134 97872 +
25798 -39507 +
46158 72907 -
32126 -48167 -
49597 -24973 -
32135 60814 +
13168 -14381 +
188 75826 -
9608 -69658 +
16280 97278 +
29956 75819 -
3617 54737 +
40552 -86106 +
39286 -91020 +
13432 -36309 +
11809 -83981 -
9532 -20257 +
41513 10734 -
9194 -61969 +
20911 17260 -
29542 -76593 -
48767 -11892 -
11173 -86643 +
46560 -88052 +
13363 37095 -
29007 53003 +
40950 -22223 +
18301 -18567 +
6450 71973 -
17441 -44283 -
21590 23485 -
41524 -85385 +
39999 -73423 +
15126 82334 +
15797 -19019 +
51718 97968 -
17920 70252 +
28558 -78382 +
19180 -43282 -
17339 98561 +
11709 55938 -
13677 -2667 +
18616 -57545 -
16983 -95415 -
11514 20251 -
8370 -34577 +
39210 -30035 -
53932 -66152 +
31409 -74718 -
33935 86820 -
14487 -61206 +
37001 82143 -
12461 84386 -
35952 -52807 -
47054 -10600 -
36105 17061 -
21809 41071 +
42442 56381 +
10833 66000 +
1559 56191 -
48367 99510 +
60610 81
51071 -5318 +
50526 54777 -
51651 -45432 -
15527 -3879 +
26368 95063 -
50463 9463 -
13779 7493 +
47029 99657 -
11220 4048 +
22743 -97985 +
21667 61796 -
44180 86533 +
25645 -25514 -
45064 14111 +
25525 -29746 +
27305 -32081 -
59387 -13757 -
58728 -23960 -
53705 89072 -
299 50035 +
44365 -27489 +
30023 -19149 +
41634 19367 -
54016 94465 -
20737 98818 +
19390 -51263 +
38941 -81392 -
44805 75359 -
17632 38789 -
57789 -13062 -
16821 -64383 +
13472 -12730 +
36235 -2328 +
42785 -10738 +
21005 64842 +
8751 61957 -
34782 97075 -
18348 67005 +
4333 -65626 -
38952 8042 -
45025 -8033 +
18165 -39834 +
29765 -29784 -
38553 41219 +
56624 65174 +
24871 -63806 +
57954 44665 +
12468 7512 +
14426 56111 -
32485 -27911 -
15995 8922 +
39844 -52434 +
58669 59553 -
29783 65102 +
48812 86997 +
32429 64796 -
52950 56976 -
24914 -15244 -
35235 72915 -
50390 13620 -
57208 -98859 -
21116 -42078 -
6670 -43297 +
7527 -4126 -
34612 17899 -
30554 -3352 -
41213 -21670 -
9662 11958 +
26070 -41212 -
49051 91817 +
32531 -71784 -
7741 5969 +
16612 -18941 -
8691 -94384 -
38398 66507 -
8641 -38714 -
31698 -33759 -
24983 27956 +
19641 36924 -
44403 57784 -
34398 19316 -
