68
53955 831
30616 -210 -
27483 -84733 -
37108 88792 +
26683 9188 -
82277 73505 +
15945 62889 +
11884 -51752 +
32695 -55992 -
30590 38343 -
59700 84690 -
4896 -31621 -
1326 -87825 +
74312 53406 -
3487 -53334 -
81743 12711 -
87978 70261 +
84725 70920 -
8864 32587 +
22840 17463 +
54470 -92821 -
59992 -97867 +
26914 -48593 -
64846 6536 -
48157 12901 -
77202 -78619 -
5167 -71145 +
39393 -80984 -
41413 -16572 -
61767 -96425 +
17488 34812 -
46747 -38316 +
70530 -44914 +
34898 45831 -
12514 -95275 +
80375 -16334 +
73099 -91783 -
40645 78834 +
81097 753 +
64481 16923 +
49010 -1651 +
82766 -40769 -
24393 28181 -
46003 -94524 -
9919 76096 +
89425 15459 +
13411 18159 -
14413 -31602 -
52711 19007 +
21739 -75008 +
39858 -40377 +
17362 -7464 -
28679 -17889 +
93950 -56349 -
67712 -7888 -
17393 49282 +
61906 5849 -
82486 93179 +
32162 63098 -
63565 -13850 +
34641 -84033 -
23178 -45520 -
34854 -27733 -
49296 -60727 -
71443 47638 +
29064 -64803 +
77788 89855 -
6108 -53594 +
23674 -19249 -
15743 69554 -
64310 -89606 +
86065 -42484 -
24264 2281 +
14027 85686 -
24230 9382 +
24973 3197 -
30134 -23296 -
93939 -58182 -
73355 -7564 +
12501 -86706 -
53310 24120 -
72820 30545 -
7314 59331 -
50976 -74076 +
18360 75936 -
20263 -83571 -
49826 41779 -
89250 58529 +
23203 30243 +
23071 23131 +
25135 -92468 +
83499 -59465 -
33731 34872 +
40844 -6207 +
29719 86820 +
94237 -5021 +
12851 19753 -
75719 79255 -
4316 -28520 +
8075 45781 +
74789 -72234 -
11864 5580 -
78754 -45245 -
51930 57769 -
53477 5955 +
94158 -13407 +
68360 -41624 +
3943 6262 +
12887 -21168 -
86078 -17481 +
22112 16502 -
63544 32185 -
45825 -12298 -
1975 -75982 +
10873 26561 -
32351 18775 +
10516 -3990 +
57249 -49871 -
69848 -15760 +
16508 -41884 +
58839 45448 -
9195 -11451 +
30624 -77953 -
73430 -39305 +
27542 -9594 +
93148 61920 +
75868 -30640 +
90648 97386 +
69738 -12969 -
31026 28402 +
13110 33353 +
47072 15193 +
71424 -10000 -
42060 23957 -
86956 94449 +
171 -44516 +
85180 -3733 +
57441 -98694 -
68879 -75292 -
24857 71601 +
58616 94310 -
10088 13450 -
62392 70825 +
68123 -20108 -
76809 49240 +
45523 62637 +
78085 85117 +
45742 367 +
85723 75579 -
46510 -63189 +
48482 10485 +
17666 -85323 +
47919 -13840 +
71021 -42365 -
94988 45020 +
53326 -57111 -
66751 -80299 -
79206 -39012 +
73993 -72539 +
76167 -77651 -
18524 86695 +
86561 69983 +
89405 18443 -
43490 98559 +
8042 25530 +
22097 93321 +
33107 -39165 +
39089 -7078 +
24 -88620 +
52943 38656 +
3794 5263 +
21080 97800 +
92194 -37677 +
67274 32058 +
91317 -53258 +
89741 74004 +
55855 89056 +
13110 -22735 +
36439 -23673 +
92063 92120 -
36772 -19009 +
3199 81742 -
32079 -51240 -
41408 1695 +
670 -19528 +
33698 31844 +
20020 83032 +
58740 -51760 -
65377 64182 +
82801 -97645 -
84712 92163 +
38308 -29746 -
72582 -39396 +
29992 -26843 -
37186 -6472 +
69020 35628 +
63365 -256 +
48250 -58534 +
78967 667
76534 88756 +
28437 -95444 +
32082 42200 +
33400 -49513 -
9010 42525 +
26676 -47018 +
26230 5031 -
35846 55527 +
39647 -73634 -
47181 66486 +
19242 -66955 -
66883 48135 +
69753 62676 -
42684 83123 -
16776 -17985 -
37507 -41367 +
47894 52510 -
10322 56017 -
76541 -89622 -
40567 71696 -
37093 -64267 -
50503 91963 -
49533 64037 -
32541 49969 -
47274 -55328 -
22832 51816 +
76874 80055 +
44979 18208 -
47608 -75310 -
32175 98680 -
20876 53118 -
78052 4322 +
24821 21242 +
38152 -89939 -
24534 16345 -
39305 86867 +
42906 -81193 +
65507 48608 +
9632 25803 -
61211 -60377 +
45394 81644 +
48188 10898 +
40868 -16568 -
1613 -23881 +
54860 69516 -
3195 16092 -
25387 -14862 -
66959 -31152 +
39391 -36936 +
65395 34540 -
25258 9820 +
43173 29664 +
19640 89574 +
31509 -45392 +
17707 -1778 +
18013 60307 -
59921 -61108 -
78849 37071 -
4588 -71526 -
31867 -16009 +
24828 -70150 +
378 -94300 -
34694 47789 +
77120 -31316 +
15560 32565 +
1742 52523 +
9106 69552 +
64034 -90967 +
57740 -67778 -
1477 55293 +
1539 69977 -
35481 39473 +
69519 46409 -
62393 -17899 +
28948 34740 -
53600 -97088 +
55428 8257 +
50001 -10939 -
13873 -30217 -
11533 65848 -
64385 25185 +
76023 11574 -
33151 -47300 -
36450 -15116 -
16701 -53321 -
19148 -31658 +
60140 18598 +
46832 -97481 -
33050 72036 +
76162 49182 -
65818 95120 +
31292 4037 -
53101 95984 +
72073 -31712 +
9352 -36868 -
33899 -45634 +
39343 98577 +
54960 -44952 -
16170 6104 -
29521 -31706 +
33422 74483 +
40562 -15068 -
64353 53867 -
54643 -17201 +
27633 14092 +
33251 79183 +
51529 14506 -
49179 51272 -
36940 -46527 +
77533 -87265 +
74366 72633 +
35055 -5716 +
730 39711 +
27156 -34263 -
6962 -85415 -
72260 70734 +
78497 -39297 +
60757 49087 -
53317 87560 +
63582 -82971 +
29561 -29831 -
47248 39547 -
1008 40157 -
30367 -36913 +
14945 -1848 -
569 58131 -
75409 -82395 -
46734 57058 +
41221 -10329 -
72157 -85559 -
47678 98670 +
6666 -27255 -
45333 23861 +
22558 -28910 -
12897 -55936 -
73967 -50876 -
22474 -39440 -
1495 56057 -
35893 87934 +
35465 34905 +
68724 -17050 -
31956 26995 +
28610 -80277 +
1683 67236 -
44086 33398 +
20606 -29349 +
71690 52423 +
98 -57038 +
72431 -93719 +
78671 -21910 -
21970 32472 +
35555 94284 +
3224 37059 -
19351 47269 +
11406 50659 -
36101 -76689 +
3792 -45933 -
16463 -11414 -
26051 -9672 +
75092 -91280 +
74319 89120 -
17330 -80427 +
3321 72490 -
57144 54770 -
10430 51219 +
73352 -7759 -
21906 17568 +
27009 43529 +
47181 -22526 +
46830 -18866 -
64478 -81962 +
38926 41713 +
235 50084 -
58516 90106 +
28189 57129 +
17214 88202 +
21696 71893 -
74550 99098 -
57546 38616 +
62420 75228 -
66627 46961 -
71703 65116 -
73562 59640 -
22279 -3756 -
17259 10794 +
41920 -46000 -
34672 -73103 -
74187 22260 -
18808 -53460 +
31990 -72040 +
42770 52815 +
63825 -97769 +
60439 -41248 -
62892 -51183 -
20617 61669 +
59362 -34821 +
59621 940 +
2406 88059 +
21788 11648 -
54638 78393 +
40308 22219 -
49640 -1782 +
56016 -61061 -
44417 -57657 -
10610 -6562 +
72554 94760 -
33684 10423 +
3432 83269 +
44726 -9851 +
11716 62737 -
6280 27675 +
5156 79143 -
2021 -39723 +
72749 -76457 -
52910 -4827 +
68903 36391 +
10383 -42076 -
7165 -49241 -
64227 -25891 +
76668 -37763 +
70931 -34023 +
70019 -46137 -
77530 43618 -
55657 58641 -
55743 -32676 +
27457 -74669 -
68995 10499 -
23741 -9566 +
53588 -39461 +
43539 75250 +
6798 62426 +
7950 -24081 -
33102 -69986 +
15021 -60357 -
27134 65053 -
78846 20053 +
66250 -63902 +
49335 53116 +
71600 69662 +
70550 11723 +
4327 -41735 -
69061 80326 -
34249 81192 -
69953 31996 -
11040 30930 +
31006 44084 +
56322 -27553 +
50792 -62473 +
55038 92824 +
76086 34902 -
73954 -8348 -
51406 -23639 +
13315 73113 +
5784 96340 -
58279 77692 -
77444 29215 -
58162 15836 -
23784 -58778 -
19036 -72065 -
64864 -95910 -
33873 -81767 -
25456 87278 +
58296 -90914 -
13442 -65161 -
10608 66355 -
45124 -11336 -
29814 -41303 +
10194 -1096 -
3639 93737 +
19399 -4110 -
8725 -29988 -
408 9572 +
53940 16775 -
46435 47951 -
48727 -48317 +
32535 -81505 +
20422 96070 +
29813 -49704 -
34411 -45022 -
48501 -60029 +
12681 56785 +
47893 -75911 +
70773 -29314 -
62184 -40948 -
34285 -50476 -
63297 -96625 +
78826 23593 +
1861 10521 -
76297 83172 -
45737 -26365 -
12538 -18645 +
4070 -77088 +
18166 16197 -
45000 -12183 -
67948 -54555 +
7098 96364 +
63972 35193 -
27838 30122 +
73132 -17368 -
41878 54207 +
278 -69446 +
36348 -76792 -
65191 -49579 -
71333 -16667 +
58602 -32934 +
12128 19730 +
39483 -9753 +
28289 -32819 +
22604 -10173 -
73865 42455 -
65611 -61896 -
69109 -1290 +
65878 -5858 -
30799 69787 -
35091 -3385 +
42199 60023 -
76381 94646 -
64305 -13916 +
61879 81633 -
45642 59532 +
55097 -54503 +
73608 -98141 -
60268 -53773 -
49869 47334 -
21628 26212 +
46072 29423 -
58178 66320 -
70899 11607 +
46557 -63212 +
76508 -35945 +
45960 -5734 -
1017 -91592 +
42720 29633 +
22712 4151 -
15001 43851 +
50410 -88833 -
15523 -86447 +
32464 30843 +
20849 5188 -
4331 -1053 +
49019 87516 -
28666 -92729 +
76186 -935 +
42392 4237 +
76878 47274 +
59227 68299 +
16859 -89053 -
15198 -26113 +
71435 58850 +
50342 -81357 -
67796 -12306 -
42112 -73157 +
4307 -18916 +
42401 -70803 +
77745 -38012 -
44066 -12291 -
76412 -22366 -
23928 -34921 +
68798 -43780 +
30509 -46865 -
11003 -11307 +
18002 81498 -
38587 12805 -
3831 60017 +
35315 91479 -
17323 -60996 -
58892 53466 +
39483 39933 -
55301 19647 +
63435 -7251 +
43880 -17596 +
32225 83708 +
26078 -28356 -
18599 -17215 +
57185 -60978 -
53073 -91297 +
20292 -76899 -
39522 86435 +
2266 7101 +
1585 34203 +
1821 -30416 +
51805 96371 -
66412 -95732 -
32295 -79174 +
67717 32594 -
25429 -29336 -
69374 -39184 -
2513 -59164 +
41034 91649 +
44503 12857 -
57298 -70646 -
69845 -62183 -
54002 -56859 +
71280 -87127 -
52259 -85972 +
438 -52404 +
62767 1882 +
73507 81112 -
53631 -23517 -
28207 83514 +
57010 38247 +
48488 3716 -
35060 56918 +
47837 3074 -
37057 -91384 +
28146 -83700 +
39218 -55584 +
29336 -15583 +
10806 -1845 +
52895 65279 +
64466 138 -
57751 91601 -
73526 44761 +
50898 33145 -
54008 -16843 -
65703 77075 +
11265 67394 +
74414 3127 +
19700 -19047 +
14623 79855 -
75083 -42574 -
55095 42824 +
51078 3199 +
40559 42655 -
78282 55836 +
27533 45283 +
66417 -87572 +
4045 -17677 -
72850 64458 +
51725 -26838 +
42153 2907 -
72145 -64407 -
77602 76226 +
13634 89832 -
71359 50752 +
24366 80566 +
59689 -18437 +
10054 31247 -
43388 -71384 -
47880 31021 +
8567 4638 -
59202 39545 -
51950 10826 -
59684 -2471 -
49071 -85544 -
64648 -99220 -
64689 25720 -
12379 -82744 +
25374 -49953 -
44787 -98798 -
6556 -3479 +
5556 -69622 +
4170 -70227 -
57014 55403 -
66523 86992 -
67631 -42924 -
59657 -9144 -
9087 79046 -
28232 15247 -
60679 -57553 -
48649 -15973 -
23891 90249 +
21278 66010 +
57636 -82049 -
65736 45409 +
914 10257 -
30005 -26324 +
69270 32997 +
77286 52061 +
10835 -61860 +
5939 244 -
38439 -28454 +
34913 24109 +
21000 -18132 +
74388 -40592 +
52596 -77320 -
61906 98392 +
72979 -72994 -
70301 -6733 -
62095 53352 +
59295 -24128 -
44130 -58732 -
14615 83381 +
66055 -92436 +
16184 14159 -
2164 -46609 +
62900 -34400 -
54774 -35244 -
17003 -27166 +
69291 -86969 -
52933 72675 -
52857 1362 -
3649 87362 -
32444 78158 +
29088 69025 -
4782 21099 -
16509 -27870 +
68173 61838 -
4094 23694 +
64342 -86021 +
58221 -37474 +
41816 -89158 +
52656 -87332 -
38972 -65639 -
13583 12087 +
50207 -60583 +
73381 -98209 -
16822 3496 -
27735 -31244 -
53677 11080 +
16030 -87808 -
72605 42548 -
65594 84418 +
12127 -76309 -
66438 53448 -
35417 -12400 -
77443 30456 -
78358 58696 -
50531 -12351 +
32925 -34039 +
11670 -22380 +
59061 98146 +
12279 -71740 -
38436 -41536 -
72630 -80707 -
13853 41692 +
6510 -97176 +
11976 -39781 +
57015 -15788 +
78193 -69420 -
66717 -48090 +
65532 11268 +
40549 57856 -
3239 65572 -
72304 -87852 +
61834 -40526 +
17126 4418 -
69989 20165 +
78008 -250 -
8714 64721 -
38316 -52579 +
44033 -91438 -
69473 -66652 +
7772 -42428 +
51076 -54666 +
44848 -24505 -
60465 49590 -
75463 -98473 -
16799 75571 -
69499 77270 +
58093 93479 -
49449 9916 -
10909 -8932 -
22578 -9768 -
63119 -86539 +
25695 2808 +
27641 -36332 +
47876 -5427 +
63271 -87621 +
45993 -86474 -
35737 -70392 -
4269 57847 -
76406 32517 -
2192 35665 -
7206 48575 -
20202 -12961 -
68977 -31907 +
17536 44697 +
9249 90796 -
52120 36224 -
12093 -79966 -
21980 -7036 -
24398 -8326 -
57812 -59399 +
55597 864 +
23651 73817 -
25432 -46066 +
25009 35353 +
17050 -93585 -
19900 12488 -
26884 6376 +
19950 97508 -
16553 77521 -
28453 27507 -
2528 -31370 +
571 96320 +
9666 90563 -
40390 6495 +
60686 -31002 +
10183 -20119 +
53434 38204 +
46605 -48181 +
40467 -59311 +
64000 83068 +
51358 -89630 +
12064 -24540 +
10932 -5829 -
30943 58246 +
30302 -79489 -
44830 55378 +
14406 -77919 -
56449 -29826 +
37835 53687 -
64848 67053 -
3110 -68197 -
38684 84767 +
51464 87617 +
44004 -87503 +
16374 61932 -
4437 27555 +
7097 -16156 -
16865 -5658 +
35878 -9985 -
26380 -4339 +
64312 -16282 +
35369 24437 +
78349 54430 +
23269 -5975 -
65835 -58889 -
45381 10281 -
25303 -6075 +
47266 -89262 -
67181 -20660 -
340 74618 +
40004 -94157 -
33298 25917 -
65416 69760 +
39874 -71183 +
60243 -98253 -
26966 62942 +
18455 44893 +
8335 92131 +
16055 46655 -
78639 -37492 +
22725 20463 -
35151 -74040 -
43400 -35576 -
59522 51612 +
30528 18369 +
29951 61585 +
52798 -37010 +
12705 -60946 +
52430 74494 +
34766 19775 +
41820 -3520 +
3859 82971 +
54931 -56584 -
51697 27713 -
73010 -35973 +
68424 -77909 -
42775 9757 +
52763 99283 -
27455 5636 +
3584 -3532 -
60310 30148 -
74499 20477 +
43879 2936 -
23376 -82614 +
50080 -14018 -
60050 -91399 +
44382 -30649 -
794 87552 -
12301 3732 -
35988 -23717 +
31336 -20775 -
20787 58229 -
55457 75093 -
12190 925
3862 -50819 -
3691 74920 -
11546 -76432 +
3782 27175 -
884 -82760 -
75 -32094 -
8262 3102 +
1053 -24300 -
9984 93700 +
6204 -68215 -
8959 -40263 +
9150 99664 -
8527 26631 -
720 -30736 +
4032 -14548 +
8813 78059 -
11756 43623 +
2680 -51663 -
8193 4081 +
2499 49895 -
760 96090 -
10807 -55297 -
4570 7283 +
11755 39126 -
570 57905 +
8269 -60161 +
1422 -3635 +
10317 -46017 +
11653 -24224 -
10857 39664 +
11302 50254 -
10457 -21217 -
9126 -36151 +
8318 98688 -
5755 26909 -
10338 -30331 -
9623 -54748 +
447 -64350 -
9490 -58921 +
3560 -93549 -
12064 96259 -
7428 -55019 +
5296 25701 -
7872 89717 +
1467 -51515 +
9441 84747 -
8895 -56866 +
7794 53278 -
6674 -96000 +
2260 -1173 +
6736 34594 +
9853 42403 +
4439 -94508 +
5353 -97898 -
8136 -13641 -
10558 -44888 +
4336 -78850 +
3993 23301 +
543 7144 +
3784 -92699 +
11990 -36531 +
2943 -88324 +
9090 95759 -
11522 -45282 -
112 -1657 -
8881 -15326 -
8439 -31397 -
4359 -9775 +
11725 74662 -
8040 -46839 +
8195 11065 +
6078 17793 -
1998 -92740 -
5877 -68734 -
8638 -30660 -
3228 -99774 +
1231 -89654 -
10837 -99436 +
7364 -8808 +
3266 34816 +
9489 5369 +
1216 -63901 -
7621 -74265 -
8274 25064 +
1491 -86452 -
9725 -57218 -
6651 -44884 +
4325 81076 +
7486 -20064 -
8078 -54501 -
6688 90463 -
137 -9522 +
8917 66378 +
7820 -8862 +
9733 -56832 -
10798 -52018 -
19 -4493 +
9052 -21699 +
3777 -52428 +
4885 3372 +
4038 5747 +
2168 -24437 +
7992 62664 -
3691 36378 +
11928 18465 +
12045 -9949 +
5594 -6696 -
8241 81571 +
3321 -46890 +
7624 71151 +
7001 -83443 +
8350 8617 +
5450 60438 -
1696 83347 +
7635 -48843 -
5053 -18247 -
7807 -29980 +
10220 -10025 +
3650 14448 +
2560 4797 +
5776 -24675 -
11048 -51198 -
8339 45966 -
956 -61464 -
11009 -17931 +
6742 -11409 +
1936 70875 -
1763 9765 -
11682 -25586 +
11642 45110 -
9799 -89071 +
1854 51781 +
2338 -53694 -
3472 -42167 -
11194 94018 -
2458 -71674 +
9957 -75885 -
483 -53256 -
9209 31750 -
10991 901 -
8834 93177 +
7871 -42735 -
1958 -89408 +
6606 71373 +
4173 -24867 -
7798 84089 +
7246 -23151 +
2992 -35444 -
4628 -55036 +
10737 12524 -
7600 -50124 -
859 26197 -
5727 97154 -
1704 18710 +
9734 -78037 +
2209 25789 +
4484 37073 +
10131 -69417 -
7536 -38140 -
611 -98002 +
2432 -96207 +
3460 -45942 +
3993 93591 -
8997 94376 +
9288 -23647 -
6576 -374 +
10397 -86771 -
453 2105 -
1044 25131 +
8751 57349 -
6436 -91223 +
2422 54150 -
6855 -55580 -
11842 50286 -
6732 68447 +
5231 -84150 +
7127 -49749 +
155 16850 +
3486 59846 +
255 -88484 +
11887 25659 -
5312 -25637 +
5743 49241 +
10747 -39597 -
11551 90471 +
11816 58760 +
6104 18516 +
8616 98307 -
8598 29224 +
6643 8750 -
4901 85006 +
3038 98621 +
4316 -29116 +
8691 -26430 -
12060 83987 +
7914 -92624 +
2471 -66197 +
771 50840 -
9627 -32397 -
8946 -78828 -
1367 18417 -
9122 25613 -
8081 -75328 -
1163 27093 -
9332 95713 -
11116 -49283 +
8064 -273 +
1968 -4742 -
10 58701 -
2639 -71114 -
10512 56698 +
4221 22404 -
1449 -47101 +
7991 40252 -
327 94494 +
11375 51808 -
10347 -87934 +
5731 -26529 -
9744 -54879 -
508 53176 -
337 11173 -
11121 -99879 +
7489 -79598 -
6008 72149 -
4171 79093 +
11625 -80356 -
158 45096 -
7282 -9253 -
7228 -1896 +
3793 -58991 -
5328 12055 +
1467 93815 -
1089 -92226 +
3827 -5751 +
9231 17807 +
11682 91551 +
12132 -62404 -
3940 -97797 +
4508 5197 +
5219 -51495 -
6206 -24497 +
3107 -2117 +
8600 -81028 -
10035 71519 -
9330 51628 +
10519 -15384 +
7758 -69440 -
2313 1133 -
3054 -13326 -
1248 -72825 -
11083 6887 +
1055 22711 -
318 -61709 +
6752 -93731 +
8363 -41496 -
3328 -60216 +
12166 -25969 +
11603 -12475 +
9020 26565 +
6797 -25580 +
7898 92296 -
4777 56330 -
10766 -57550 -
7237 -38117 +
2676 66640 +
12147 -17991 -
5329 1924 -
8772 -54186 +
414 68117 -
9924 -79996 -
10848 24509 -
3362 71114 +
1518 -53754 +
11525 -72987 +
7784 86658 -
10493 26831 -
5297 -11121 -
9543 -14062 -
3218 -91099 -
3142 -66870 +
8606 -44823 +
1006 53100 -
38 8879 -
7238 -39661 +
3722 77743 +
11124 86722 +
5706 -40960 +
6040 82641 +
3964 -44395 -
11008 36701 -
6715 -59940 -
547 -15378 -
10040 -35670 -
2015 64127 +
11495 -93417 +
4183 -84595 +
4827 66101 +
3727 64662 -
11801 -24641 -
10069 -20346 -
9137 24677 -
6913 -73631 +
5608 -63810 +
11204 -36406 +
11397 52004 -
10388 21360 +
1861 -19848 +
7659 -69418 +
5430 -30780 -
2917 -28075 -
7004 70735 +
4854 -28618 +
6775 -41789 +
9352 -70888 +
2739 18567 -
8685 75733 -
6050 99886 -
3241 -93895 -
10531 -86661 -
9336 93359 -
3311 -59227 +
4299 34855 -
12039 46767 +
4094 -37190 -
1945 27089 +
10537 -20071 +
10188 94520 +
3396 -46877 +
11592 31770 +
5317 80956 +
3318 76189 +
2860 56155 -
7793 47290 -
2232 -7826 -
7983 51631 +
8599 -22067 +
3461 -20677 +
146 -58460 +
5742 -46741 +
1152 -23421 +
2148 -60158 -
9388 -12523 -
2319 -35177 +
11234 1652 -
2414 -70123 -
2595 -9088 -
5367 -57123 -
593 -81844 +
11752 44065 +
5735 -73709 +
2351 93117 +
1181 77801 -
8633 -25557 -
6291 80027 +
6292 70701 +
7977 3603 -
8756 75524 +
1362 -7029 +
10806 -48806 +
4887 -51867 -
4953 62956 +
7055 60876 +
10747 85665 +
6437 -42077 +
3277 -90507 -
11847 65208 -
965 75723 +
4621 23332 -
2852 -60582 +
8786 81272 -
11498 -22225 -
9202 -11300 +
6953 11490 -
9416 -69820 +
5282 88012 -
1741 14532 -
8525 -43361 -
8800 12043 -
2129 58602 -
8334 8936 -
6961 49618 +
3127 76122 -
12012 -56245 -
9483 81170 +
11403 -77908 -
10922 75320 -
9458 -41442 -
5506 -23671 -
8087 -6460 +
4987 -71295 -
6898 -52656 +
4049 -9322 +
6825 -26383 +
5721 -45475 +
1009 19128 -
8131 74562 -
931 -29 -
7365 10808 +
10564 -20802 -
8501 -3022 -
3284 93998 -
8558 -32333 +
10953 24398 -
6361 -5220 +
10956 21074 -
9560 53579 -
11411 29220 -
8534 81229 +
1452 21312 -
2169 13363 +
2667 31013 -
6930 -32550 -
610 14873 +
4350 -74529 +
9699 47689 -
792 -35831 -
6334 -87186 +
1333 65312 +
1906 -83540 +
1294 68104 -
7972 58918 +
5628 -31395 -
8103 -25189 +
1073 71934 +
2154 -93563 +
5065 -99924 -
4447 66190 +
5944 -20976 -
4397 64372 +
8765 -66245 -
1963 -87469 +
9343 83069 -
10233 9585 +
4578 86926 -
7833 -85176 +
3632 -43900 +
342 30913 -
93 5476 +
8175 -22716 -
5979 99675 -
11190 65824 +
3282 -18189 -
3953 -21781 -
8400 22011 -
1473 -77326 +
2713 -3036 +
3571 3028 +
10318 7345 -
348 -81415 +
8625 34177 +
7345 -46029 -
11197 24170 -
8320 -53889 -
1607 66615 +
8032 93788 +
6826 -59016 +
721 -86129 -
6064 23637 +
4197 -25341 +
7068 -4702 +
4860 12872 +
2202 37542 +
6424 -52954 +
3445 -30675 +
7166 -80452 -
7039 4575 +
1895 -61566 +
4722 -26496 +
3011 8005 -
11720 69547 +
7216 -86882 +
8368 -20263 +
9644 -79762 -
5508 -33223 -
1564 -77063 -
4957 -73485 +
11426 35432 +
11393 59674 +
11468 -4067 +
5949 79453 +
2585 3715 +
4583 31386 -
11223 -44094 +
11605 62992 -
8712 30210 +
9200 -27388 +
3815 -95401 -
9225 -8935 +
10698 -43133 -
6029 -78001 -
1688 -87103 +
9879 -91305 -
193 -49582 -
186 -8285 -
3435 -89578 -
2932 86011 +
5789 17163 +
3051 -90442 -
9275 -80847 -
1640 -57900 +
7087 44162 -
2670 86494 -
2090 -50576 +
9044 -95959 +
1342 -3709 -
788 48359 +
3760 -82292 -
9060 -70560 -
9051 87404 +
5202 -48996 -
9731 -99101 -
2671 -73205 +
9932 -66459 +
9051 -54978 -
838 56862 -
8584 3867 -
4391 -29906 -
7072 -76514 -
2968 40004 +
8351 21201 -
11035 -41315 -
10586 -49101 -
12137 22486 +
6900 3149 +
11535 63949 +
3832 -35514 +
9130 94953 -
820 -85948 -
1275 23436 -
7585 -11211 -
7533 -36170 +
8396 49422 -
3339 14068 +
4927 58302 +
3521 -81961 -
5840 -8897 +
2089 -27843 -
3472 36043 -
11808 -53236 +
7417 -85321 -
5118 97604 +
2189 15942 +
2823 40999 +
2169 -55644 +
8684 61516 +
7777 -62906 +
9781 27454 +
524 98030 +
4384 46322 -
5448 6287 -
3050 62869 +
2312 10160 +
2147 83386 +
5927 31800 -
3047 60028 +
11255 -69596 +
6152 39786 +
8723 89657 -
4953 -2065 -
6119 47034 +
4305 -53757 +
3554 53120 -
3687 -86073 -
461 -26930 +
6041 -83426 -
8159 -86100 -
490 64287 +
10376 25749 -
11197 56191 +
5017 44642 +
1947 -98820 +
5628 -25239 -
4391 -63676 -
10773 -89717 -
10723 -38951 -
6353 -32764 +
356 -53892 +
4389 94660 +
9659 -7248 +
1834 -95019 +
5849 -6161 -
9795 93919 +
2447 7257 +
3812 -68633 -
5450 -23515 -
8198 54519 +
8875 91899 +
11269 -83542 +
4295 59717 -
9132 7462 +
8193 90401 -
12129 48526 +
5202 15844 -
1345 84937 +
4585 -48651 +
8127 -98709 +
7708 -40096 -
6079 6447 +
4432 30772 -
11085 64891 +
10132 22106 +
6361 4214 -
3777 28071 -
9755 -39385 -
5277 -1257 -
276 29687 -
9878 -42979 -
9635 -12913 +
3630 -93152 -
3469 62535 -
10850 27490 +
5879 -80779 +
3986 -57720 +
5461 1294 +
7043 -69344 +
10089 -66626 -
11206 95354 +
6491 -32194 +
1003 30018 -
6721 -48858 +
11714 54571 +
2486 -41668 -
7869 -41161 +
5606 -71158 -
3497 -90684 +
6494 72803 -
9551 32497 +
741 -70206 +
2370 -11371 -
6840 73365 +
2131 56889 +
761 36044 +
5957 -69105 -
672 -4658 +
1456 56858 -
426 15405 -
7639 83976 +
537 -24403 -
6082 76285 -
11879 -40508 +
11559 -24132 +
6129 58333 -
11322 -86844 +
500 63297 +
1466 -48744 -
8199 72164 +
7069 -58848 +
2049 13224 +
10050 33265 +
10178 72450 -
2330 56824 +
11356 -3304 -
6921 22663 +
2795 4907 +
3563 95569 -
6173 24051 +
441 56618 -
8766 -22580 +
10843 63416 -
4608 -93630 -
10788 39103 -
8803 35697 -
7793 -33063 +
9829 87146 -
1830 17460 +
11547 -63267 -
5956 -38100 +
8939 -1503 +
8387 60657 -
11002 75239 -
5362 77119 -
10921 48382 -
4254 15324 +
10612 -89278 -
8751 -76961 -
5436 27147 -
8651 -51508 +
7404 158 +
8137 18034 +
182 53684 +
2158 -64284 -
5481 -30322 -
10975 3135 +
11099 8766 +
2289 98935 -
11060 -16142 +
1863 -86568 -
7707 -7800 -
4906 -70500 +
8028 -72231 -
8608 71814 +
2 55747 +
2574 13608 -
11571 -44980 -
