74
13491 325
32464 -76300 +
16562 -61262 -
37401 42237 -
6030 11855 +
14938 81796 +
35735 2278 +
17431 7739 -
32239 -28853 -
34287 -96359 -
37349 -48149 -
20389 28686 -
14081 -5532 -
13601 13751 -
22773 -26797 +
20529 -37322 -
7635 -36087 -
15871 45021 +
40566 -92172 -
26599 -59106 +
41492 35358 +
5758 -31517 +
9212 67817 -
36885 32273 +
4296 -67627 +
3019 -89059 +
37146 74608 +
11016 78807 +
25163 -19919 +
12331 84458 -
40262 79379 -
39982 8615 -
11657 -19491 +
38592 -32308 +
22009 -63568 -
21809 47120 -
38547 -80548 -
3919 -98008 -
36838 28077 +
26946 91232 -
6592 19559 -
84 -63823 -
12179 42896 -
9965 97423 +
29225 36964 -
6291 92116 +
3356 -20388 -
26538 -41442 +
35264 15013 -
8050 -86290 -
2097 68784 -
10577 -54735 +
8695 -92331 +
38362 90037 +
38250 68811 -
8748 -86566 +
6191 69899 -
591 2044 -
11399 75480 -
26361 78459 +
6065 64676 -
40672 -23573 -
38939 -69310 -
2386 22889 -
31152 92461 -
6394 -85231 -
11543 3765 -
28987 -53783 +
29006 -83538 -
32215 -64854 +
7420 30585 +
18826 -83645 +
37445 96548 +
9462 9352 -
28287 66716 -
6182 -6174 -
22464 10407 +
17496 -93037 +
27497 -75188 +
7200 -47593 +
35604 69070 -
15112 -30379 +
41111 -71325 +
16588 -61715 -
30984 94507 -
18986 60991 -
40621 -550 +
12763 43086 -
38971 32569 -
39673 -56433 -
39126 99121 +
10856 46024 -
22340 -17809 +
18555 -95646 -
23783 -96434 -
4021 -62098 -
2344 -85335 -
29612 44477 +
36826 5338 -
38206 -15851 -
35598 -93780 +
7431 83251 -
440 -8395 -
2815 -33937 -
29978 22640 -
35688 -34373 -
26507 -83575 +
39073 -27322 +
20179 76015 -
33399 -85772 +
19061 -42284 -
23377 96832 -
35913 75789 -
31711 -48237 -
5893 -72261 +
16864 44929 +
5351 -13631 +
4566 -29975 -
29120 -34063 -
31302 -40073 -
36153 -42361 -
32073 41519 -
18979 23354 +
29985 -28270 +
37678 86549 -
22123 -73889 +
15871 -92588 +
11019 22446 +
17771 -35618 -
35930 -53655 +
7683 -24596 -
24180 12518 -
10085 -29090 +
19157 -87430 +
17839 6736 -
38305 11526 -
29466 55906 +
1335 -91849 -
1712 35206 +
11268 -88864 -
13689 5674 +
39033 96802 +
31405 -49742 -
3017 -56586 -
28248 78895 +
19162 13603 -
40282 -86134 +
24262 4524 +
34885 -64558 -
988 -30541 -
2458 -87420 -
20627 -73393 +
32467 54240 -
36501 26954 -
219 94289 +
333 -6518 +
39931 97272 +
5425 52159 -
9952 60837 +
32400 -27471 +
5779 9798 -
24203 -46891 +
34231 -33944 -
22957 95138 +
17575 97124 -
41461 15542 -
4042 -39382 -
30407 81841 +
34344 -95144 +
32440 -91914 -
40347 36998 +
37022 33852 +
2428 -36451 +
20177 62232 +
33271 -28676 -
22674 18664 +
34869 23525 +
40284 93926 +
29597 -42372 -
40706 49802 -
704 -45569 +
7864 -46290 +
24477 33875 -
30516 87709 +
26357 -9671 -
9266 -44093 +
9563 9220 +
16856 77420 +
28312 -84971 +
16231 38352 +
38479 39574 +
28011 -82272 +
23160 77854 +
25670 -43653 -
26909 -74027 +
24755 -32777 -
20015 27643 +
35091 -43127 +
2645 19523 -
36640 -29541 +
1730 -20536 -
6233 92347 +
41399 23036 +
30299 5861 -
15116 22769 -
35605 -33960 -
36634 -2670 +
1326 49028 -
40435 25522 +
15358 74448 +
40804 69902 +
4270 59410 -
37311 54829 -
20460 73318 +
11517 -25848 +
20147 88884 +
3478 -37108 +
20716 -35999 -
27289 29951 +
40795 58847 -
27527 81043 -
35491 -8081 -
25786 4468 -
24714 -9731 -
38817 57019 +
21877 93449 -
19711 -91174 +
22749 -80936 -
3673 3921 -
4347 27031 +
12631 -62972 -
33306 28176 +
3326 51602 +
39677 -36911 -
15507 -59336 +
28544 85865 -
6291 60791 -
2611 29673 +
26364 -88620 +
28798 46047 +
18969 10509 -
39835 -51297 -
36905 68016 +
28346 -70159 -
3671 25207 -
8011 -82207 +
27697 18274 +
14605 -63041 +
24509 13877 -
18489 -19957 -
7365 -88212 -
36011 -38836 +
24417 31558 -
9839 97645 -
23788 -63601 -
34403 8836 +
3644 32008 +
12725 9093 -
28695 -2756 +
7964 -50910 -
16545 -67833 -
19634 -77615 +
19826 -19340 -
12034 -58141 -
15382 83854 -
15961 -4296 -
29015 -71027 +
34093 39018 +
12911 67182 -
25826 -43971 -
8546 -18971 -
711 -93499 -
25100 45963 -
24367 -56673 +
33908 -6908 -
7246 68812 +
28311 -47975 -
8668 58758 -
24525 4543 -
33028 -47882 -
8844 49578 -
15976 -24963 -
39519 -89747 +
34543 -43488 +
65 249
48 84864 +
51 78151 -
58 29025 -
37 69857 +
47 60945 +
59 86292 -
46 19078 +
13 -15663 -
30 90870 +
40 10529 +
58 5389 +
36 13666 -
24 -32900 +
18 50152 -
6 -34613 -
43 -79910 +
37 81361 -
2 -29242 +
41 -57463 -
57 42565 +
44 56520 +
20 -62780 +
5 -77592 -
32 44418 -
34 25092 +
59 75640 -
31 -73012 +
41 -41443 -
3 -19577 -
22 49993 +
61 18456 -
3 -6518 +
22 59414 +
42 89922 -
10 40301 +
43 36040 -
1 42510 +
11 -29733 -
4 -31211 -
7 -535 +
23 -35907 +
14 -76962 -
15 21451 -
14 -53797 -
28 58956 +
15 11403 -
58 47149 -
34 -1005 +
28 -43123 -
22 84209 +
11 -77372 -
22 -4104 +
31 26893 +
21 54083 +
47 -78196 -
24 -81758 +
28 90702 +
13 26550 +
9 -54161 +
10 -98110 +
62 -16434 +
42 -56130 -
7 52157 -
32 -64175 +
31 -25477 +
45 -85529 -
16 -29505 +
46 79215 +
33 8253 -
52 -30510 +
37 -99358 +
4 -84561 -
31 -83176 -
33 40074 -
38 -8675 +
59 -71192 -
54 3559 -
42 -25305 +
7 971 -
27 25690 -
56 -86498 +
61 95294 +
46 52519 +
37 -85679 +
32 25156 +
64 -54786 -
60 -15921 +
33 2914 -
25 -55679 +
5 97207 +
62 -21164 +
35 -21589 -
58 73049 +
36 76022 -
37 -11872 +
55 31057 -
40 50715 -
37 -60105 +
6 66033 -
33 37363 +
42 82092 +
23 5343 -
60 22529 +
33 25939 -
38 79489 -
51 73531 -
34 -60294 +
25 78050 -
16 51824 +
20 -26066 -
33 98961 -
27 -62426 +
17 19199 +
54 -59582 -
12 -13424 +
40 22218 +
36 -87449 +
54 -46040 +
33 -72995 +
32 18645 +
65 1569 +
38 8560 +
32 -27339 +
46 -49208 -
45 28381 +
58 27607 -
22 -80376 -
26 -55591 -
20 70527 -
5 -94382 +
8 39661 +
3 47605 -
58 66921 -
5 29259 +
29 -61016 +
9 -51944 +
49 -94734 -
20 8721 -
1 -54616 +
2 -31557 -
32 17380 +
25 22159 +
10 94822 +
42 -551 +
38 22922 +
47 95719 -
36 -27004 +
14 46244 +
24 50201 +
11 48751 +
10 -52320 +
13 759 -
8 -10759 -
3 51387 -
30 -62034 -
39 54255 -
54 -3675 +
13 40858 +
15 -63793 -
24 -43036 +
17 21387 +
47 -99243 +
22 50941 -
50 65713 -
1 -4831 -
31 72590 +
47 15800 +
46 39415 +
40 34244 +
30 -37011 -
15 74273 -
64 -6603 +
27 -75561 -
16 78072 -
13 59140 +
42 39228 +
13 -53117 -
17 17321 +
35 -80072 +
27 -21499 +
26 -42846 +
53 -55115 +
27 -93791 -
8 -83477 -
56 92902 -
46 -84189 +
49 -68048 +
63 -6850 -
32 -18607 +
22 -64453 +
31 13874 -
7 22636 +
54 39395 +
27 84363 +
10 99450 -
31 4945 -
4 -4666 +
38 -94398 -
47 -8587 -
31 -54041 +
53 98680 +
5 28029 -
51 -59423 +
3 -53151 -
11 -5702 -
6 -26834 +
56 -78529 +
28 -79129 -
63 31437 +
49 -96044 -
44 44765 +
12 73336 -
30 -7056 -
20 6886 -
44 -54037 -
16 -55955 -
3 -67012 +
6 -28726 -
2 -84203 +
15 -954 +
61 -30068 +
53 -70729 +
26 -21272 +
24 -80449 -
50 58441 -
25 -5886 -
19 -80383 +
49 88902 -
26 -33566 +
50 55506 -
24 -90983 -
24 16472 -
12 -73437 -
43 23203 +
12 43390 -
63 -77834 -
56 62644 -
6 -98012 +
13 35282 +
49 6751 +
50 -92104 -
35 -99875 +
64 -7837 -
39 -6114 +
18 -37807 +
11 -11981 +
6 21312 -
57 -17121 +
60 -89271 -
29619 76
22466 66256 -
5071 -77266 +
11613 -95263 -
10348 80832 -
20344 70079 +
10720 -29243 +
11013 62347 +
8015 99916 +
14147 -2571 -
13080 -32128 -
175 73102 +
22399 -99223 -
26590 -68684 -
25818 -50622 +
1504 47415 -
16024 96246 -
26827 -93508 -
25940 45391 +
24444 52650 -
21597 86961 +
6426 -24726 +
3776 44781 -
14989 -74738 +
11505 99804 +
9608 -77897 -
22763 -70027 -
28119 1108 +
13641 -24483 -
7603 -20661 -
325 -41958 -
9919 95058 -
13745 -98480 +
23178 25666 -
7058 -31199 +
14848 20736 +
1012 4281 -
19049 -73720 -
22453 8791 -
6233 -27860 -
21655 -144 +
613 81300 +
28019 -16466 -
28691 -99381 -
4135 98976 +
7721 -83251 +
6107 33924 +
26885 -95623 -
14749 61690 +
15657 77844 +
7543 -85683 -
19101 90199 +
8353 20175 +
1207 82193 -
8632 38471 +
8163 -70428 +
19534 -34107 -
26159 -10816 -
23838 -95750 +
14983 -3075 +
835 -55727 +
25192 -44619 -
17661 32703 -
23184 -14140 +
14223 -16828 +
20177 34453 -
22479 -73262 +
11246 3095 +
21800 165 -
7980 91186 -
28614 40484 -
14761 6168 +
16940 -48003 +
4342 -56991 +
16039 79355 -
16692 48561 -
10876 16135 +
61665 973
45328 -55763 -
35029 -77611 +
16694 -5912 +
25652 -71293 -
31378 22545 -
49733 -71291 +
3829 38266 +
9747 -43510 -
47222 -81984 +
11485 98544 +
45067 21300 +
9739 -60700 -
15223 43383 +
42351 26734 +
14061 70830 +
46325 -54514 -
6470 40344 -
25457 -88118 +
25961 -12912 -
15549 -28848 +
19322 36713 +
23919 -42938 -
29994 -26863 -
35857 -28537 +
16058 18987 -
31084 -13041 +
16973 -58213 +
15063 55715 +
14976 99746 -
26005 46259 +
47219 4400 +
61239 60713 -
20309 55800 -
2306 69840 +
58451 -49900 -
42872 15361 +
9147 -51596 +
12392 -8044 +
32102 -14539 -
25780 63664 -
35114 10027 +
33216 70352 -
26577 24256 -
23541 84432 -
39382 73459 -
58842 -14863 +
17292 65946 +
6190 64056 +
45208 -45265 +
6765 -18854 -
20229 457 +
5806 86048 +
20217 -81092 -
19980 -50640 -
20805 16351 +
12814 -63745 +
39242 79492 -
27157 -50753 +
49493 -5893 -
20616 74032 +
29384 43040 -
55864 96708 +
25797 -74470 -
30477 -30047 +
55606 -70500 -
29480 71054 +
10435 63343 +
20297 -43635 +
56336 33691 +
20514 -43721 -
32813 -38779 +
12906 41843 -
22607 52912 -
35839 62108 -
43667 14301 +
27570 -79470 -
5059 -29075 -
38134 53374 +
51258 1300 -
56355 -99028 -
39653 -41371 -
6653 14084 +
4171 -62544 -
52578 15448 -
24005 36641 +
5111 -50525 +
49404 33686 +
25704 1159 -
31269 31286 -
28818 69747 +
37160 -11155 +
22719 30555 +
30644 42916 -
59257 -58687 -
14330 -51208 -
60549 -89705 -
4881 -72848 -
13774 65793 +
60531 28453 +
42119 -44553 -
38677 -81407 -
44025 28093 -
8599 -50987 +
9545 66900 +
23268 -47270 +
61039 -45857 -
25636 7240 -
40604 -80036 -
7699 24101 -
33406 42199 +
44332 5891 +
57480 76939 +
55478 -87513 +
552 70253 -
24557 -50357 -
35085 -23260 -
15583 -40299 -
34856 32893 -
25269 33999 +
47735 -5339 -
7713 -85053 +
37165 -43628 -
27815 -3276 -
55005 -8988 -
56380 -2585 +
35991 69898 +
48998 -91414 +
55917 19284 -
12441 58211 -
2828 -34003 -
51744 13221 +
15596 -86135 -
40770 -90733 -
19826 -84087 +
48238 -68669 -
23199 9626 +
38565 -66262 -
26936 -77584 +
31622 65077 -
18371 35674 +
13158 48417 -
3068 -93128 -
34502 77091 -
39875 -30842 -
7933 91167 +
35262 284 +
57394 -21577 -
21608 98031 -
44258 -36145 +
57980 -17787 +
1516 -37226 +
23106 -24746 +
2941 89762 -
47856 -49575 +
18068 30125 +
56314 61911 +
51553 44449 -
9382 -24815 +
54670 2125 -
32430 14826 +
12778 80375 -
36449 -16534 -
26608 -15525 -
24097 26565 -
19952 -53063 +
14847 -59793 +
12834 89340 +
23812 83129 -
27017 22172 -
55913 -44684 +
9287 -86740 +
53539 34696 +
31321 -33610 +
9858 -20471 -
60244 81427 +
29133 -15678 +
17137 28148 -
8760 -13224 -
46846 33968 +
20994 91256 -
46871 97992 +
2095 -85095 +
45177 48147 -
44768 40231 +
58083 77797 +
26399 -81404 +
11794 -96410 -
43655 21060 -
57804 45974 +
42516 -77102 -
44786 75203 -
60128 -48372 +
53987 75510 -
4754 28136 +
45574 30215 +
45429 6219 +
19072 -16085 +
44604 59893 -
8275 74939 -
7699 -40412 +
25544 -14055 +
37879 81121 -
34101 -94168 -
12409 -94975 +
40168 -74896 -
2937 95402 -
10610 -93267 +
29703 30993 -
8739 78088 -
56333 64921 +
38857 62627 +
13533 51537 +
55073 22559 -
54578 -29647 +
36300 60615 -
41979 77347 -
16067 86411 -
33364 11060 +
12584 -71427 -
2238 77490 +
11746 82394 +
23053 37378 -
8297 91201 +
46072 60149 +
58157 -31743 -
35563 -95418 +
5223 70964 -
52950 27458 -
8207 86383 -
33619 30048 -
45629 -10373 +
3599 825 -
20846 48626 +
53508 92254 +
15555 -94083 +
15008 -38089 +
37821 -9156 +
2542 53701 -
9904 61249 +
19623 17341 -
54258 -30758 +
50325 -20192 -
43531 -80411 +
1869 -85819 +
29162 -11428 -
9380 -3777 -
27274 5938 -
56002 60787 -
13375 51898 +
33464 47260 +
40734 -21771 +
50858 64641 +
17866 998 -
43598 99928 +
17831 17621 -
53560 46275 +
409 -89395 +
42557 55970 -
49097 -80519 -
31707 12614 -
23358 50794 -
14827 -30640 -
43621 49568 +
50087 16029 -
49201 -81577 -
11585 -22019 -
24320 11439 +
46668 19517 -
26034 -85889 +
33582 -4677 -
58971 -54511 -
42785 -65063 -
26829 -40474 -
31463 -29694 -
50340 -19210 -
29399 -9703 -
52426 -42325 -
30964 29653 -
26716 -22265 -
10074 25901 +
19716 -43185 +
43613 34144 +
54330 -26269 +
39547 -30127 +
32445 -17700 +
25822 -63971 +
19788 96914 -
43599 -42640 +
47990 -93218 +
34047 47415 +
12482 -74239 +
18809 7532 -
33383 -16328 -
25429 -62666 +
61585 -72170 -
4991 38314 -
61363 34752 +
25244 -89634 -
41638 -72796 +
45146 3730 -
20378 14046 +
50109 -14078 -
10508 66773 +
12535 93099 +
26804 68926 -
28501 71707 +
24901 8578 +
30976 16465 +
58955 -48313 +
2022 -91756 +
36890 29080 -
54176 15263 -
12350 -70866 +
21750 9205 +
33948 -21772 -
49968 -66439 -
5756 62621 -
29896 -29013 -
55463 -74210 -
32401 9069 +
24365 2709 +
35233 25585 -
131 -94856 -
45292 29767 +
26072 -59465 -
33917 44522 +
57975 65109 +
32731 84433 -
16006 39307 +
21803 -25750 -
11657 -31347 -
53356 -16231 -
48166 67353 +
34573 -92788 +
41656 48630 +
59119 57309 +
41446 -90519 +
694 -79816 -
659 -19032 +
46548 68172 +
22742 33384 +
4567 45232 +
48148 5636 -
11527 -90597 -
30890 -9071 +
61495 42938 -
54617 -78333 -
4079 -84420 -
5837 97949 +
228 -41797 +
28093 77486 +
4660 -4811 +
57163 -40833 +
44901 -50049 -
24209 45109 -
7835 -80881 +
40526 -20840 -
59446 75201 +
2672 -53264 -
56638 60452 -
15758 13734 -
7624 94401 +
57097 -45877 +
30103 99128 +
47205 -10810 +
21233 -30005 +
23675 -81707 -
4452 3505 +
248 91380 +
11886 42990 -
22604 -51492 +
50631 66196 -
55394 77161 -
37744 -59811 -
10290 -50942 +
39938 42712 +
6592 -40021 +
4506 75857 -
27950 -15254 -
33246 37768 -
9115 -52836 -
33632 72122 +
17837 -70198 -
59023 73390 +
13005 -36186 -
52944 26160 -
61644 -22334 -
58596 8073 +
43328 -48938 -
61240 -73705 +
43980 68546 +
8512 94870 +
24434 -67503 +
48958 -71664 +
26998 -87196 +
58098 -13508 -
3444 -22072 +
14094 -89140 -
56201 45657 -
57498 75961 +
25342 29116 -
21162 -85973 -
8812 -25886 +
39609 54047 -
39446 -79696 -
37807 85872 +
39179 21927 -
37225 431 +
48112 1957 -
7949 75829 -
21975 14246 +
8107 60425 -
35411 87440 -
24002 -27354 +
40387 -43961 -
18839 -57625 +
23143 17829 -
30447 -75497 +
82 23848 +
4053 76561 -
48249 -16258 -
14070 -43733 -
46390 13635 +
24859 15890 -
58930 64670 -
49531 -60356 -
3069 -47748 +
6549 16416 -
20670 8735 +
55694 16000 +
47975 -45024 +
1062 22694 +
36803 48423 +
41018 -32362 +
36204 64998 -
11338 64403 -
20023 -12291 +
28800 770 +
21730 -75544 -
40460 -69009 +
39154 4731 +
52933 -20565 +
21143 -34185 +
57956 -16450 -
44187 -64545 +
60123 -1187 +
59785 -4877 +
31139 -52101 -
57396 -25532 -
52793 14555 +
13047 76989 +
49831 89163 +
53955 -25276 -
16698 -96948 -
9638 73513 +
20043 18770 -
13290 70446 -
36255 -86173 -
61011 70772 +
35510 -66778 +
53188 83630 -
3207 62148 +
27796 -45460 +
48097 50363 +
47684 50633 -
26567 -15356 -
38786 -75930 +
12385 -97553 +
31216 -20092 -
10561 24511 -
31702 33924 -
50295 35063 -
53909 -20664 -
56252 76034 -
39322 88689 +
2065 -34499 +
38440 25120 +
28787 -59486 +
60079 20179 +
12608 -70767 -
32165 -2578 -
9665 68507 -
36226 6961 +
24067 -3606 -
22429 -52935 -
30052 -58470 -
34478 54661 -
21051 22303 -
3220 -74903 +
30969 32565 +
50819 -63543 +
6815 -19983 +
60753 -1662 +
60318 -86165 +
26811 82212 -
22759 51561 -
10691 7147 -
7037 -47127 +
21872 74165 +
51576 4696 +
36902 -28348 +
48984 21975 +
44671 -74824 -
57655 99472 -
57802 -93100 -
2183 86202 +
39572 -64324 +
20219 -835 +
1553 -73964 +
5743 37865 -
50192 45250 -
12113 -27559 -
12478 40196 -
7702 -46087 -
47685 23088 +
52836 84263 +
7508 58512 +
45102 -71894 +
55690 -37314 +
4083 -9813 +
54018 81500 -
53636 41710 +
29809 44536 +
30664 90089 -
31763 34957 +
38829 69524 -
22247 52249 +
8341 72867 -
7427 -25651 +
15105 -78488 +
36351 26516 +
26634 21569 +
58225 -84423 -
17118 -55411 +
51436 -33641 -
36806 93298 +
19469 -49667 -
11933 29398 +
60474 44169 -
5866 -56213 +
8527 32623 -
18358 73541 +
36238 -81978 +
46955 -98628 -
24974 49130 +
26009 18168 +
7460 97541 -
13013 -92555 +
49642 18908 -
49813 36393 +
61565 -38187 +
45647 55131 -
55529 -99036 -
8538 -86185 -
7904 -2102 +
45824 14320 -
7721 -92570 -
52174 -80137 -
60652 5701 -
41618 82016 +
54634 -61934 +
24430 89121 +
50292 9302 -
40983 -56525 -
6758 -15928 -
7657 79104 -
27482 -59000 +
22597 70470 -
42667 63310 -
41511 -682 -
58899 13559 +
45993 -40447 +
29890 -34281 +
8387 -41848 +
52573 42597 -
55379 -10623 +
15998 -48994 -
43200 -75356 -
34199 -74908 -
51081 -19650 -
39113 56063 -
55013 -43265 +
32882 28855 -
50904 78806 -
52805 95125 -
2309 -50796 +
43401 -8194 -
30201 44679 +
5734 -41296 +
42238 97855 -
39207 -32412 -
59821 -8550 +
59878 -43997 +
58865 -11499 -
18370 35209 -
8562 84166 -
9942 -87894 -
53791 79741 -
55285 -20569 -
9691 -92680 -
12626 -10288 +
29271 -16820 -
40244 -46013 +
58680 16935 -
42681 58404 -
8463 -18824 +
8854 7904 +
2346 -46481 +
33336 -10346 +
9818 -81227 -
52327 -48060 -
7196 13070 -
50287 48655 -
16703 58162 -
7198 -48303 -
46354 80060 -
7256 54924 +
15942 26213 +
30623 -81889 +
56585 -70506 -
25645 -11765 +
57833 80864 -
5458 -35042 +
2473 -94513 -
4101 -19169 -
11072 98949 -
41669 -3545 +
26306 -37147 -
4664 64562 -
9044 -26893 +
31609 -63729 +
17341 -44895 -
15091 -11431 +
35435 -5799 +
26586 25491 -
29487 61782 -
47783 79982 -
36270 73161 -
14869 -947 -
30861 -22614 -
35813 67088 +
18616 21673 +
40514 79558 +
2097 -53173 -
50375 -93225 -
22545 -95134 +
32020 -95152 +
281 -46602 -
4349 12475 +
10431 -32118 +
27538 38388 -
4502 -27813 -
25020 -51256 -
17189 -47951 +
32493 24196 -
14544 26081 +
792 68433 -
40622 -52968 -
3688 -5289 -
56713 9666 -
35161 55720 -
39810 -59595 -
922 -13263 -
50517 91058 +
44054 -85139 -
10956 -93583 -
30237 -13973 +
18788 93498 +
53301 -73687 +
22809 -46114 +
23201 46894 -
59520 -37331 -
42480 -66949 +
59584 1964 -
16272 -44902 -
37774 -92665 -
22201 84609 -
47167 -37979 +
4778 -22198 -
4395 -16521 -
11582 -85092 +
6658 31485 +
27383 -33826 -
10725 -33069 +
10926 19918 -
19411 67659 +
13676 6879 -
31060 52322 +
8175 18162 +
20201 -5851 -
33312 -48651 +
19366 60988 +
51357 -25202 +
24934 13953 -
29089 1997 +
13172 -77546 +
57531 -42069 -
9498 -48159 -
43145 -71680 -
40718 -38524 +
6196 -90875 +
57959 -93946 +
8298 66056 +
42535 40045 +
33258 -70894 -
56376 -8936 +
17778 99211 +
24579 56950 -
50308 38063 +
6000 48601 -
54370 -78506 +
24438 71269 -
8378 -72062 +
56072 -71890 -
41374 -83895 +
49092 57092 -
52664 38983 +
39452 88024 -
25955 28270 -
58640 -98083 +
19657 68473 +
23101 -73375 +
30992 -68109 +
10652 10885 -
33059 7422 -
21987 18043 -
25470 54961 -
21296 -16926 -
38417 -20159 +
46361 -44981 -
46497 12950 -
35047 19500 +
4953 -66256 -
59940 45705 -
54645 71890 -
52031 -57263 -
16114 94897 +
15259 -21553 +
13559 -65722 -
54637 51252 -
56667 19925 -
28995 -20823 -
7510 61511 +
2031 72949 +
49793 -72595 -
41152 -97574 +
14546 29843 -
50511 -89776 -
5713 -92892 -
40834 66923 +
6893 -99357 -
29865 48705 +
26086 -82046 +
9014 -14810 -
47410 -67143 -
30819 -63019 +
43292 33378 +
7725 -34510 -
11642 -92438 -
46646 -1901 +
12719 15162 -
51872 94264 -
58467 -29139 +
9374 -61468 +
41085 -13167 +
45566 9163 -
12744 -19994 -
16608 -74545 +
34084 -115 +
4713 58384 +
44496 46675 -
57321 -34812 +
28654 27577 -
47252 -42848 +
57264 23418 -
16736 83428 -
37852 -25617 -
16919 -78641 +
50174 -6044 +
49333 -61303 +
13507 19814 -
40575 34408 -
48471 -13598 +
42726 -29267 -
43711 -99820 -
35817 77198 +
45621 -56178 -
14095 64543 +
45552 92635 +
46892 79235 +
10075 -52289 -
1354 -80187 +
57546 49292 -
49678 -74611 -
8058 70208 -
39495 61576 +
13890 24149 +
29102 -37088 -
52283 -54760 +
51926 -29098 +
29960 29290 -
36160 -4259 +
58191 32043 +
21625 23371 +
50437 68282 -
32509 60675 +
34070 55071 +
40573 -3223 +
60215 5685 -
45312 -55062 -
46321 76339 -
37461 -29995 +
47895 59970 -
46444 -97889 -
59597 93713 -
61527 -28066 -
50617 60858 +
28349 -64270 -
31024 21595 +
50883 -52946 -
25126 -69442 -
56345 -40588 +
27436 -82840 -
7724 71053 +
1176 8351 +
44288 -67502 -
30305 -31572 +
49259 -98447 -
5080 38972 -
10817 19720 +
57366 17827 -
951 -19662 +
10180 5988 -
45437 -77889 +
41357 11601 +
32988 321 -
17400 -23016 -
21888 -4326 +
21286 -16161 +
40887 -75892 +
10967 83305 -
20576 -65997 +
61297 -81154 -
44700 22464 -
10906 -35881 -
59143 -12286 -
21574 7594 -
53690 -66190 -
56791 -33762 +
48601 58981 +
46391 -1768 -
26392 -4753 +
44713 -5147 +
51377 48950 +
61461 -69294 +
57883 67728 -
24363 -98663 -
46749 -66817 +
30437 40843 -
12558 96506 -
7141 -16758 +
43778 -52567 +
2164 -30548 +
47021 -97779 +
61439 -79964 +
56102 -21641 -
21823 -269 +
49157 -12514 -
15800 -81157 -
47997 98821 -
6909 58254 +
10045 52374 -
54401 46327 -
33551 50633 +
46452 -80782 +
37985 -57098 -
31360 -95872 +
10101 42021 -
26748 87362 +
35814 45002 -
31140 25401 +
31241 -61587 +
12096 -39999 -
23987 -75836 +
40817 -22391 +
4250 -42748 -
1960 86655 +
3859 -18404 +
38256 26779 -
54347 -8800 +
3649 -95564 +
29489 -51700 +
53610 55408 +
57302 32004 -
11335 35815 +
44041 -51960 -
48219 -4615 +
37596 80888 +
17335 53711 -
13756 -24438 +
38978 -31182 -
23484 -49248 +
48264 74765 -
35003 74665 +
1918 92996 +
1310 -56043 +
59290 -1020 +
46391 49094 -
58368 42555 -
10616 -99862 -
49705 -40004 +
58447 -18823 -
26828 -79690 +
23284 45071 -
18815 -7152 +
20495 -97485 -
7433 79228 +
6739 80375 -
61432 64320 +
8268 -57767 +
37465 -4042 -
30045 -98246 +
38386 -43614 +
30880 -69722 +
59547 -67242 -
60570 -76841 -
53958 68217 +
37094 31530 -
59820 63512 -
25788 75106 +
48775 -80548 +
43054 99630 +
9101 20561 -
7473 12485 -
29746 68966 +
21413 -24730 +
14093 92173 +
37195 56297 +
2114 39038 -
50099 -84571 +
39734 65828 +
14198 6576 +
21020 -51736 +
15960 -72223 +
10638 23577 -
29528 93685 -
22185 57321 -
41168 -25220 -
10787 -7497 +
37423 5977 -
46850 64760 -
9950 42336 +
10885 -74905 +
13278 59049 +
32927 7082 +
7571 -38491 -
60532 68452 +
19919 41034 -
54588 -32217 -
31404 -21821 -
46418 50378 -
13655 -64812 -
41965 -211 -
24666 -73453 +
20217 -48255 -
53365 96292 -
35437 8072 -
56114 -26740 -
58835 96175 +
32382 66042 +
14517 -11811 +
22594 83012 -
57560 41433 +
99305 403
96226 14300 +
61517 -79745 +
91875 -25879 +
23324 -27446 -
4583 -39857 +
1429 -8712 +
66747 18602 +
76846 30700 -
1851 48301 +
32037 56134 -
4146 -97935 -
80977 28398 -
57660 -53020 +
7918 52837 -
49603 83649 +
14306 -55737 -
88552 -93634 -
69397 48561 +
64393 -64286 -
50908 -83325 +
51452 96152 +
45611 -55182 -
16248 -69302 +
11130 -74821 -
12636 -35346 -
20832 -84705 -
98638 55514 +
8719 49351 -
56125 -25626 -
46588 80856 -
41235 83877 +
73973 -44026 +
